boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember
62,75,Mesosphere Q1 Sprint 3 - 2/20,-43,14,13,46,0,0,0,0,13,46,0,0,0,0,6,7
62,81,Mesosphere Q1 Sprint 4 - 3/6,-43,14,13,47,0,0,0,0,13,47,0,0,0,0,6,8
62,87,Twitter Mesos Q1 Sprint 3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,1
62,95,Mesosphere Q1 Sprint 5 - 3/20,-51,11,14,49,3,4,0,0,14,50,2,2,1,1,6,10
62,102,Mesosphere Q1 Sprint 6 - 4/3,-43,14,15,47,0,0,0,0,15,47,0,0,0,0,6,11
62,106,Mesosphere Q1 Sprint 7 - 4/17,-56,14,18,58,0,0,0,0,18,58,0,0,0,0,6,11
62,108,Mesosphere Q2 Sprint 8 - 5/1,-51,14,16,55,0,0,0,0,16,55,0,0,0,0,6,12
62,115,Mesosphere Q1 Sprint 9 - 5/15,13,14,0,0,0,0,0,0,0,0,0,0,0,0,6,12
62,118,Twitter Q2 Sprint 2,0,14,0,0,1,3,0,0,0,0,1,3,0,0,6,1
62,130,Mesosphere Sprint 10,-22,10,8,35,0,0,0,0,8,35,0,0,0,0,6,12
62,134,Mesosphere Sprint 11,-56,13,0,0,18,71,0,0,18,71,0,0,0,0,6,15
62,142,Mesosphere Sprint 12,39,14,0,0,13,42,11,36,2,6,0,0,0,0,6,19
62,143,Mesosphere Sprint 13,57,14,1,8,2,7,0,0,3,15,0,0,0,0,6,15
62,150,Twitter Mesos Q2 Sprint 6,-8,14,1,8,0,0,0,0,1,8,0,0,0,0,6,1
62,154,Mesosphere Sprint 14,23,14,0,0,14,68,10,62,4,6,0,0,0,0,6,18
63,8,Q2'14 Sprint 1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1
63,12,Q2'14 Sprint 2,-3,13,2,3,0,0,0,0,2,3,0,0,0,0,1,1
63,13,Q2 Sprint 3,-7,12,1,8,0,0,0,0,1,8,0,0,0,0,1,1
63,20,Q2 Sprint 4,-10,12,3,10,0,0,0,0,3,10,0,0,0,0,1,1
63,22,Q2 Sprint 5,-2,4,4,4,0,0,2,2,2,2,0,0,0,0,1,3
63,24,Q3 Sprint 1,-5,9,4,4,1,1,0,0,5,5,0,0,0,0,1,3
63,25,Q3 Sprint 2,-4,9,3,5,0,0,0,0,3,5,0,0,0,0,1,2
63,26,Aurora Q3 Sprint 2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
63,30,Q3 Sprint 3,-8,11,1,8,0,0,0,0,1,8,0,0,0,0,1,2
63,31,Q3 Sprint 4,-3,11,4,4,0,0,0,0,4,4,0,0,0,0,1,3
63,36,Mesos Q3 Sprint 5,-9,14,2,9,2,2,2,2,2,9,0,0,0,0,1,4
63,38,Mesos Q3 Sprint 6,-5,14,1,5,0,0,0,0,1,5,0,0,0,0,1,1
63,43,Twitter Q4 Sprint 1,-3,14,1,3,0,0,0,0,1,3,0,0,0,0,1,1
63,45,Mesosphere Q4 Sprint 1 10/31,-3,12,6,9,1,1,3,6,4,4,0,0,0,0,1,5
63,47,Mesosphere Q4 Sprint 2 - 11/14,-1,10,1,1,0,0,0,0,1,1,0,0,0,0,1,1
63,49,Twitter Mesos Q4 Sprint 2,0,14,0,0,1,2,1,2,0,0,0,0,0,0,1,2
63,51,Twitter Mesos Q4 Sprint 3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,4
63,55,Mesosphere Q4 Sprint 3 - 12/7,-7,18,5,21,0,0,0,0,5,21,0,0,0,0,1,2
63,56,Twitter Mesos Q4 Sprint 4,-3,14,1,3,0,0,0,0,1,3,0,0,0,0,1,1
63,69,Mesosphere Q1 Sprint 1 - 1/23,-1,8,3,15,0,0,0,0,3,15,0,0,0,0,1,2
63,74,Mesosphere Q1 Sprint 2 - 2/6,0,14,2,14,0,0,0,0,2,14,0,0,0,0,1,2
63,75,Mesosphere Q1 Sprint 3 - 2/20,-14,14,3,15,0,0,0,0,3,15,0,0,0,0,1,3
63,80,Twitter Mesos Q1 Sprint 2,-14,14,4,14,0,0,0,0,4,14,0,0,0,0,1,3
63,81,Mesosphere Q1 Sprint 4 - 3/6,2,14,1,1,0,0,0,0,1,1,0,0,0,0,1,3
63,87,Twitter Mesos Q1 Sprint 3,-2,13,1,2,0,0,0,0,0,0,1,5,0,0,1,1
63,95,Mesosphere Q1 Sprint 5 - 3/20,-5,11,3,4,3,4,0,0,5,7,1,1,0,0,1,4
63,102,Mesosphere Q1 Sprint 6 - 4/3,-2,14,3,4,0,0,0,0,3,4,0,0,0,0,1,2
63,106,Mesosphere Q1 Sprint 7 - 4/17,-3,14,3,5,0,0,0,0,3,5,0,0,0,0,1,2
63,108,Mesosphere Q2 Sprint 8 - 5/1,-2,14,1,2,0,0,0,0,1,2,0,0,0,0,1,2
63,115,Mesosphere Q1 Sprint 9 - 5/15,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
63,118,Twitter Q2 Sprint 2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
63,130,Mesosphere Sprint 10,11,10,1,2,0,0,0,0,1,2,0,0,0,0,1,3
