#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
1655,Nondelay,0,2011-05-26 00:00:00,Bug,98,1,0,5,Critical,5,2,1,1,0,0,0,1,0.005928853754940711,0,10,39,157,274,279
1656,Nondelay,0,2011-05-26 00:00:00,Bug,2,0,50,2,Blocker,1,1,1,1,0,0,0,1,0.022435897435897436,0,10,23,184,270,356
1657,Nondelay,0,2011-05-26 00:00:00,Bug,2,0,50,2,Blocker,1,1,1,1,0,0,0,1,0.022435897435897436,0,7,87,181,236,393
1658,Nondelay,0,2011-05-26 00:00:00,Improvement,0,1,0,0,Major,2,0,1,1,0,0,0,1,0,0,5,20,12,266,266
1659,Nondelay,0,2011-05-26 00:00:00,Bug,0,0,0,5,Blocker,1,0,1,0,0,0,0,0,0,0,6,88,32,211,94
1660,Nondelay,0,2011-05-26 00:00:00,Bug,0,0,0,5,Blocker,1,0,1,0,0,0,0,1,0.02099236641221374,0,1,48,138,209,117
1661,Nondelay,0,2011-05-26 00:00:00,Bug,0,0,0,1,Blocker,2,0,1,0,0,0,0,1,0.02099236641221374,0,8,77,138,214,44
1662,Nondelay,0,2011-05-26 00:00:00,Bug,4,0,0,0,Major,2,0,1,1,0,0,0,1,0.005928853754940711,0,2,80,102,278,237
1663,low,6,2011-05-26 00:00:00,Bug,11,0,50,0,Major,1,0,1,1,0,0,0,1,0.11891117478510028,0,9,37,181,153,390
1664,Nondelay,0,2011-05-26 00:00:00,Bug,3,1,5,2,Blocker,2,1,1,1,0,0,0,1,0.022435897435897436,0,3,86,49,84,19
1665,Nondelay,0,2011-05-26 00:00:00,Bug,0,0,0,5,Blocker,1,0,1,0,0,0,0,1,0.02099236641221374,0,8,88,197,211,94
1666,Nondelay,0,2011-05-26 00:00:00,Bug,2,0,0,0,Critical,1,1,1,1,1,0,0,1,0,0,5,94,81,295,12
1667,Nondelay,0,2011-05-26 00:00:00,Bug,5,2,50,2,Critical,5,2,1,1,0,0,0,1,0.022435897435897436,0,1,33,34,242,282
1668,Nondelay,0,2011-05-26 00:00:00,Bug,100,0,0,1,Critical,1,0,1,2,0,0,0,1,0.02099236641221374,0,8,15,123,206,394
1669,Nondelay,0,2011-05-26 00:00:00,Bug,0,0,0,5,Blocker,0,0,1,0,0,0,0,0,0.43333333333333335,0,9,98,192,188,357
1670,Nondelay,0,2011-05-26 00:00:00,Bug,1,0,18,2,Blocker,0,0,1,0,0,0,0,0,0,0,1,29,17,152,384
1671,Nondelay,0,2011-05-26 00:00:00,Bug,2,0,0,5,Critical,2,0,1,1,0,0,0,1,0.005928853754940711,0,4,86,125,18,386
1672,Nondelay,0,2011-05-26 00:00:00,Bug,0,0,8,0,Blocker,1,0,1,1,0,0,0,0,0,0,8,29,17,9,58
1673,Nondelay,0,2011-05-26 00:00:00,Bug,60,0,0,1,Major,3,1,1,1,0,0,0,1,0.005928853754940711,0,3,37,125,182,388
1674,Nondelay,0,2011-05-26 00:00:00,Bug,111,0,0,0,Major,3,0,1,1,0,0,0,0,0,0,5,29,17,298,58
1675,Nondelay,0,2011-05-26 00:00:00,Bug,104,0,0,0,Critical,4,0,1,3,0,0,0,1,0.01818181818181818,0,10,94,28,135,235
1676,Nondelay,0,2011-05-26 00:00:00,Bug,1,0,0,0,Blocker,1,0,1,0,0,0,0,1,0.02099236641221374,0,5,67,113,100,187
1677,Nondelay,0,2011-05-26 00:00:00,Bug,24,0,0,0,Major,1,0,1,1,0,0,0,0,0,0,5,67,196,136,376
1678,Nondelay,0,2011-05-26 00:00:00,Bug,6,1,50,2,Blocker,4,1,1,1,0,0,0,1,0.022435897435897436,0,7,5,3,147,117
1679,Nondelay,0,2011-05-26 00:00:00,Bug,1,0,5,2,Blocker,1,0,1,0,0,0,0,1,0.02099236641221374,0,3,80,15,298,307
1680,Nondelay,0,2011-05-26 00:00:00,Bug,1,0,0,0,Blocker,2,0,1,1,0,0,0,0,0,0,5,61,90,153,380
1681,Nondelay,0,2011-05-26 00:00:00,Bug,1,0,1,3,Major,2,0,1,0,0,0,0,1,0.02099236641221374,0,7,90,186,282,398
1682,Nondelay,0,2011-05-26 00:00:00,Bug,0,0,8,0,Blocker,2,1,1,1,0,0,0,0,0,0,5,62,54,293,350
1683,Nondelay,0,2011-05-26 00:00:00,Bug,0,0,0,5,Blocker,0,0,1,0,0,0,0,0,0.43333333333333335,0,9,42,9,151,216
1684,Nondelay,0,2011-05-26 00:00:00,Bug,262,0,0,0,Major,0,0,1,2,0,0,0,0,0.8235294117647058,0,4,95,135,268,291
1685,Nondelay,0,2011-05-26 00:00:00,Bug,1,0,14,3,Blocker,2,0,1,0,0,0,0,1,0.02099236641221374,0,7,90,151,191,394
1686,Nondelay,0,2011-05-26 00:00:00,Bug,1,0,0,0,Blocker,2,0,1,1,0,0,0,0,0,0,6,93,128,262,278
1687,Nondelay,0,2011-05-26 00:00:00,Bug,3,0,0,5,Blocker,6,2,1,1,0,0,0,1,0.005928853754940711,0,5,69,38,124,380
1688,Nondelay,0,2011-05-26 00:00:00,Bug,1,1,0,0,Blocker,2,0,1,1,0,0,0,0,0,0,5,88,196,288,329
1689,medium,32,2011-05-26 00:00:00,Bug,234,0,0,12,Major,2,0,1,2,0,0,0,1,0.02099236641221374,0,7,78,139,282,336
1690,Nondelay,0,2011-05-26 00:00:00,Bug,1,1,0,0,Blocker,2,0,1,1,0,0,0,0,0,0,4,77,145,281,44
1691,Nondelay,0,2011-05-26 00:00:00,Bug,0,0,14,3,Critical,2,0,1,0,0,0,0,1,0.02099236641221374,0,7,16,155,107,370
1692,Nondelay,0,2011-05-26 00:00:00,Bug,1,0,14,3,Critical,1,0,1,0,0,0,0,1,0.02099236641221374,0,3,22,154,82,109
1693,Nondelay,0,2011-05-26 00:00:00,Bug,0,0,11,2,Major,1,0,1,0,0,0,0,0,0.5,0,3,27,168,164,287
1694,Nondelay,0,2011-05-27 00:00:00,Bug,1,0,50,1,Blocker,3,0,1,1,0,0,0,1,0.022304832713754646,0,9,51,122,280,336
1695,Nondelay,0,2011-05-27 00:00:00,Bug,1,1,50,1,Blocker,4,3,1,1,0,0,0,1,0.14285714285714285,4,1,5,24,147,32
1696,Nondelay,0,2011-05-27 00:00:00,Bug,2,0,0,1,Blocker,1,0,1,1,0,0,0,0,0.3333333333333333,0,5,55,159,193,217
1697,Nondelay,0,2011-05-27 00:00:00,Bug,1,0,50,1,Critical,1,0,1,1,0,0,0,1,0.022304832713754646,0,6,99,122,257,31
1698,Nondelay,0,2011-05-27 00:00:00,Bug,1,1,0,1,Blocker,9,1,1,1,0,0,0,0,0.5,0,9,55,199,193,217
1699,Nondelay,0,2011-05-27 00:00:00,Bug,1,0,0,0,Critical,1,0,1,0,0,0,0,1,0.017857142857142856,1,7,88,133,151,352
1700,Nondelay,0,2011-05-27 00:00:00,Bug,1,0,0,2,Blocker,1,1,1,1,0,0,0,0,0.3333333333333333,0,5,29,17,152,58
1701,Nondelay,0,2011-05-27 00:00:00,Bug,34,0,0,1,Critical,2,0,1,1,0,0,0,1,0.005870841487279843,0,2,25,181,284,335
1702,Nondelay,0,2011-05-27 00:00:00,Bug,373,1,0,4,Major,2,0,1,3,0,0,0,1,0,0,8,87,51,149,233
1703,Nondelay,0,2011-05-27 00:00:00,Bug,4,0,0,0,Blocker,4,1,1,0,0,0,0,1,0.017857142857142856,0,10,41,79,282,400
1704,Nondelay,0,2011-05-27 00:00:00,Improvement,0,0,0,0,Major,3,0,1,1,0,0,0,0,0.5,0,5,20,12,266,266
1705,Nondelay,0,2011-05-27 00:00:00,Bug,0,0,50,1,Major,1,0,1,1,0,0,0,1,0.022304832713754646,0,9,51,122,233,262
1706,Nondelay,0,2011-05-27 00:00:00,Improvement,104,0,0,11,Major,2,0,1,1,0,0,0,1,0.25,0,10,57,65,75,193
1707,Nondelay,0,2011-05-27 00:00:00,Bug,2,0,0,3,Critical,2,0,1,0,0,0,0,1,0.017857142857142856,0,3,59,133,265,362
1708,Nondelay,0,2011-05-27 00:00:00,Bug,1,0,0,1,Critical,1,0,1,1,0,0,0,1,0.14285714285714285,0,8,94,111,98,349
1709,medium,32,2011-05-27 00:00:00,Bug,233,0,0,13,Major,1,0,1,2,0,0,0,1,0.022304832713754646,0,2,51,186,291,397
1710,Nondelay,0,2011-05-27 00:00:00,Bug,0,0,0,2,Blocker,2,0,1,0,0,0,0,1,0.022304832713754646,0,8,4,87,277,343
1711,Nondelay,0,2011-05-27 00:00:00,Bug,0,0,25,0,Critical,1,0,1,0,0,0,0,1,0.017857142857142856,1,8,88,133,241,299
1712,Nondelay,0,2011-05-27 00:00:00,Bug,1,0,1,4,Critical,0,0,1,0,0,0,0,1,0.022304832713754646,0,9,7,40,256,241
1713,Nondelay,0,2011-05-27 00:00:00,Bug,2,0,0,8,Major,1,0,1,1,0,0,0,1,0.005870841487279843,0,8,77,26,154,385
1714,Nondelay,0,2011-05-27 00:00:00,Bug,0,0,8,7,Major,2,0,1,0,0,0,0,1,0.017857142857142856,0,5,94,159,290,344
1715,Nondelay,0,2011-05-27 00:00:00,Bug,4,0,0,1,Critical,2,0,1,0,0,0,0,1,0.017857142857142856,0,7,67,173,198,379
1716,Nondelay,0,2011-05-27 00:00:00,Bug,89,0,0,0,Critical,5,0,1,2,0,0,0,1,0.017857142857142856,0,10,88,133,25,179
1717,Nondelay,0,2011-05-27 00:00:00,Bug,0,0,7,0,Blocker,2,0,1,1,0,0,0,0,0.3333333333333333,0,9,87,168,282,371
1718,Nondelay,0,2011-05-27 00:00:00,Bug,1,0,1,4,Blocker,1,0,1,0,0,0,0,0,0.3076923076923077,0,3,78,151,276,367
1719,Nondelay,0,2011-05-27 00:00:00,Bug,110,0,17,4,Critical,0,1,1,1,1,0,0,0,0,0,7,83,149,45,347
1720,Nondelay,0,2011-05-27 00:00:00,Bug,58,0,0,8,Major,0,0,1,1,0,0,0,0,0.3333333333333333,0,8,66,166,160,377
1721,Nondelay,0,2011-05-27 00:00:00,Bug,0,0,1,4,Blocker,1,1,1,1,0,0,0,0,0,0,10,85,91,109,254
1722,Nondelay,0,2011-05-27 00:00:00,Bug,5,3,0,8,Critical,5,0,1,1,0,0,0,1,0.005870841487279843,0,2,39,176,270,269
1723,Nondelay,0,2011-05-27 00:00:00,Bug,100,0,0,8,Blocker,2,1,1,1,0,0,0,0,0.7894736842105263,0,5,43,107,279,351
1724,Nondelay,0,2011-05-27 00:00:00,Bug,0,0,50,1,Blocker,2,0,1,1,0,0,0,1,0.14285714285714285,0,4,78,38,115,396
1725,Nondelay,0,2011-05-27 00:00:00,Bug,3,0,50,1,Critical,2,0,1,1,0,0,0,1,0.14285714285714285,0,1,33,176,242,90
1726,Nondelay,0,2011-05-27 00:00:00,Bug,1,0,0,1,Critical,2,0,1,0,0,0,0,1,0.022304832713754646,0,10,94,111,288,12
1727,Nondelay,0,2011-05-27 00:00:00,Bug,1,0,16,2,Critical,1,0,1,0,0,0,0,1,0.022304832713754646,0,3,90,163,263,341
1728,Nondelay,0,2011-05-27 00:00:00,Bug,0,0,16,2,Major,2,0,1,0,0,0,0,1,0.022304832713754646,0,1,83,109,176,392
1729,Nondelay,0,2011-05-27 00:00:00,Bug,1,1,1,4,Major,8,1,1,0,0,0,0,1,0.022304832713754646,1,8,91,138,209,158
1730,Nondelay,0,2011-05-27 00:00:00,Bug,3,0,0,0,Critical,2,0,1,0,0,0,0,1,0.017857142857142856,0,9,27,7,186,350
1731,Nondelay,0,2011-05-27 00:00:00,Bug,104,0,0,3,Critical,1,0,1,2,0,0,0,1,0.017857142857142856,0,8,88,133,261,392
1732,Nondelay,0,2011-05-27 00:00:00,Bug,2,0,0,8,Major,2,0,1,1,0,0,0,1,0.005870841487279843,0,9,69,185,274,132
1733,Nondelay,0,2011-05-27 00:00:00,Bug,115,0,0,8,Major,1,0,1,5,0,0,0,0,0.005870841487279843,0,8,74,197,196,345
1734,Nondelay,0,2011-05-27 00:00:00,Bug,2,0,0,8,Major,2,0,1,1,0,0,0,1,0.005870841487279843,0,8,74,197,204,212
1735,Nondelay,0,2011-05-27 00:00:00,Bug,1,0,50,1,Blocker,3,0,1,0,0,0,0,1,0.022304832713754646,0,9,80,122,258,377
1736,Nondelay,0,2011-05-28 00:00:00,Bug,1,0,0,0,Critical,5,1,1,0,0,0,0,1,0.02185792349726776,0,4,4,158,171,27
1737,Nondelay,0,2011-05-28 00:00:00,Bug,17,0,0,0,Major,2,1,1,1,0,0,0,0,0,1,2,100,193,106,153
1738,Nondelay,0,2011-05-28 00:00:00,Bug,1,1,0,1,Blocker,5,0,1,1,0,0,0,1,0,0,4,72,52,190,140
1739,Nondelay,0,2011-05-28 00:00:00,Bug,0,0,1,9,Blocker,1,0,1,1,0,0,0,0,0.32,0,8,72,48,209,309
1740,Nondelay,0,2011-05-28 00:00:00,Bug,0,0,1,6,Blocker,2,0,1,0,0,0,0,1,0.02185792349726776,0,6,52,118,268,352
1741,Nondelay,0,2011-05-28 00:00:00,Bug,0,0,0,5,Critical,2,0,1,1,0,0,0,1,0.125,0,8,36,163,108,393
1742,Nondelay,0,2011-05-28 00:00:00,Bug,206,0,0,0,Critical,2,0,1,1,0,0,0,0,0,0,3,72,52,253,56
1743,Nondelay,0,2011-05-28 00:00:00,Bug,104,0,25,1,Minor,1,0,1,1,0,0,0,1,0.11789772727272728,0,8,16,37,262,1
1744,Nondelay,0,2011-05-28 00:00:00,Bug,0,0,0,2,Critical,2,1,1,1,0,0,0,0,0,0,4,72,191,246,387
1745,low,7,2011-05-28 00:00:00,Improvement,29,0,0,1,Major,1,0,1,1,0,0,0,0,0.23076923076923078,0,7,88,173,137,227
1746,Nondelay,0,2011-05-28 00:00:00,Improvement,4,0,0,2,Major,3,0,1,1,0,0,0,0,0,0,9,88,133,25,150
1747,Nondelay,0,2011-05-28 00:00:00,Bug,1,0,0,1,Critical,2,0,1,0,0,0,0,1,0.03076923076923077,0,8,4,87,66,133
1748,Nondelay,0,2011-05-28 00:00:00,Bug,51,0,0,0,Critical,1,0,1,1,0,0,0,1,0.005802707930367505,0,1,53,129,267,209
1749,Nondelay,0,2011-05-28 00:00:00,Bug,115,0,1,6,Critical,2,1,1,2,0,0,0,1,0.02185792349726776,0,8,59,160,251,135
1750,Nondelay,0,2011-05-28 00:00:00,Bug,1,0,0,3,Critical,0,0,1,1,0,0,0,0,0.32,0,6,52,46,268,308
1751,Nondelay,0,2011-05-28 00:00:00,Bug,0,0,0,2,Blocker,1,0,1,0,0,0,0,1,0.03076923076923077,0,10,37,130,250,325
1752,Nondelay,0,2011-05-28 00:00:00,Bug,1,0,0,3,Critical,1,1,1,1,0,0,0,0,0.32,0,6,57,103,75,326
1753,Nondelay,0,2011-05-28 00:00:00,Bug,0,0,4,3,Blocker,1,0,1,1,0,0,0,1,0.024464831804281346,0,10,46,5,252,191
1754,Nondelay,0,2011-05-28 00:00:00,Bug,1,0,4,3,Blocker,1,1,1,1,0,0,0,1,0.024464831804281346,0,10,1,189,155,189
1755,Nondelay,0,2011-05-28 00:00:00,Bug,0,0,0,2,Blocker,1,1,1,0,0,0,0,1,0.03076923076923077,0,5,88,133,25,179
1756,Nondelay,0,2011-05-28 00:00:00,Bug,0,0,0,2,Blocker,2,1,1,0,0,0,0,1,0.6,0,1,31,127,270,391
1757,Nondelay,0,2011-05-28 00:00:00,Bug,0,0,1,6,Blocker,3,0,1,1,0,0,0,1,0,0,7,93,164,294,394
1758,Nondelay,0,2011-05-28 00:00:00,Bug,3,0,0,16,Major,1,0,1,1,0,0,0,1,0.005802707930367505,0,1,57,194,47,241
1759,medium,32,2011-05-28 00:00:00,Bug,233,0,0,15,Major,1,2,1,2,1,0,0,1,0.02185792349726776,1,5,94,81,295,55
1760,Nondelay,0,2011-05-28 00:00:00,Bug,290,0,0,0,Critical,2,0,1,2,0,0,0,1,0.02185792349726776,0,8,15,84,284,110
1761,Nondelay,0,2011-05-28 00:00:00,Bug,1,0,1,6,Blocker,4,0,1,1,0,0,0,1,0,0,6,39,179,97,312
1762,Nondelay,0,2011-05-28 00:00:00,Bug,0,0,0,2,Blocker,1,0,1,0,0,0,0,1,0.02185792349726776,0,10,84,28,135,235
1763,Nondelay,0,2011-05-28 00:00:00,Bug,0,0,1,6,Blocker,2,0,1,1,0,0,0,1,0,0,7,72,155,190,352
1764,Nondelay,0,2011-05-28 00:00:00,Bug,1,0,0,1,Blocker,1,0,1,1,0,0,0,0,0.0625,0,2,76,193,282,371
1765,Nondelay,0,2011-05-28 00:00:00,Bug,144,0,0,3,Critical,2,0,1,2,0,0,0,1,0.02185792349726776,0,5,38,196,266,55
1766,Nondelay,0,2011-05-28 00:00:00,Bug,2,0,35,5,Blocker,1,0,1,1,0,0,0,0,0.2,0,8,98,193,218,371
1767,Nondelay,0,2011-05-29 00:00:00,Bug,1,0,33,6,Blocker,2,0,1,0,0,0,0,1,0.02158273381294964,0,1,60,170,287,391
1768,Nondelay,0,2011-05-29 00:00:00,Bug,1,0,1,9,Blocker,2,0,1,0,0,0,0,1,0.02158273381294964,0,3,12,103,288,325
1769,Nondelay,0,2011-05-29 00:00:00,Bug,2,0,0,0,Blocker,2,1,1,0,0,0,0,1,0.02158273381294964,0,10,37,134,182,388
1770,Nondelay,0,2011-05-29 00:00:00,Bug,2,0,0,0,Blocker,2,1,1,0,0,0,0,1,0.02158273381294964,0,5,35,4,100,115
1771,Nondelay,0,2011-05-29 00:00:00,Bug,145,0,0,3,Critical,3,0,1,1,0,0,0,1,0.005780346820809248,0,4,16,37,125,385
1772,Nondelay,0,2011-05-29 00:00:00,Bug,3,0,1,8,Blocker,4,1,1,0,0,0,0,1,0.02158273381294964,0,8,98,138,209,318
1773,Nondelay,0,2011-05-29 00:00:00,Bug,2,1,0,17,Blocker,0,1,1,1,0,0,0,1,0.005780346820809248,0,8,69,162,163,349
1774,Nondelay,0,2011-05-29 00:00:00,Bug,142,0,0,17,Critical,1,0,1,2,0,0,0,1,0.02158273381294964,0,10,100,138,137,368
1775,Nondelay,0,2011-05-29 00:00:00,Bug,0,0,0,2,Critical,1,0,1,0,0,0,0,1,0.5,0,8,24,130,296,112
1776,Nondelay,0,2011-05-29 00:00:00,Bug,1,1,1,8,Blocker,3,1,1,0,0,0,0,1,0.029411764705882353,0,3,94,21,159,24
1777,Nondelay,0,2011-05-29 00:00:00,Bug,1,0,1,6,Blocker,8,2,1,0,0,0,0,1,0.02158273381294964,0,5,94,111,98,245
1778,Nondelay,0,2011-05-29 00:00:00,Bug,1,0,4,4,Blocker,1,0,1,0,0,0,0,1,0.02158273381294964,0,10,8,110,173,381
1779,Nondelay,0,2011-05-29 00:00:00,Bug,1,2,33,6,Blocker,3,0,1,0,0,0,0,1,0.02158273381294964,0,7,5,24,147,32
1780,Nondelay,0,2011-05-29 00:00:00,Bug,5,0,0,17,Major,0,0,1,1,0,0,0,1,0.2222222222222222,0,9,89,105,298,29
1781,Nondelay,0,2011-05-29 00:00:00,Bug,154,2,0,3,Critical,8,0,1,1,1,0,0,1,0,0,7,98,123,288,98
1782,medium,32,2011-05-29 00:00:00,Improvement,310,2,0,16,Critical,7,1,1,2,0,0,0,1,0.02158273381294964,0,8,88,114,282,313
1783,Nondelay,0,2011-05-29 00:00:00,Bug,152,0,0,0,Critical,2,0,1,1,0,0,0,1,0.2222222222222222,0,8,95,11,295,84
1784,Nondelay,0,2011-05-29 00:00:00,Bug,110,0,1,6,Major,1,0,1,2,0,0,0,1,0.02158273381294964,0,2,15,84,284,50
1785,Nondelay,0,2011-05-29 00:00:00,Bug,0,0,16,3,Blocker,0,0,1,1,0,0,0,1,0.07692307692307693,1,7,97,157,275,397
1786,Nondelay,0,2011-05-29 00:00:00,Bug,103,0,10,3,Minor,0,0,1,4,0,0,0,1,0.02158273381294964,0,3,87,200,282,252
1787,Nondelay,0,2011-05-29 00:00:00,Bug,1,0,1,8,Blocker,1,1,1,0,0,0,0,1,0.029411764705882353,0,7,7,144,282,337
1788,Nondelay,0,2011-05-29 00:00:00,Bug,1,0,1,8,Critical,2,0,1,0,0,0,0,1,0.029411764705882353,0,7,7,196,95,241
1789,Nondelay,0,2011-05-29 00:00:00,Bug,1,1,0,17,Blocker,4,1,1,1,0,0,0,1,0.005780346820809248,0,8,24,130,296,112
1790,Nondelay,0,2011-05-29 00:00:00,Bug,0,0,0,17,Blocker,0,1,1,1,0,0,0,1,0.005780346820809248,0,7,5,24,147,32
1791,Nondelay,0,2011-05-29 00:00:00,Bug,0,0,1,6,Blocker,3,0,1,1,0,0,0,1,0,0,8,77,26,154,44
1792,Nondelay,0,2011-05-29 00:00:00,Bug,2,0,0,1,Blocker,6,0,1,1,0,0,0,0,0.2222222222222222,0,9,91,136,246,323
1793,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,8,1,Blocker,2,1,1,0,0,0,0,1,0.0210896309314587,0,8,36,54,293,135
1794,Nondelay,0,2011-05-30 00:00:00,Bug,124,0,0,1,Critical,2,0,1,1,0,0,0,0,0,0,9,59,109,261,392
1795,Nondelay,0,2011-05-30 00:00:00,SubTask,7,0,0,3,Major,0,0,1,1,0,0,0,0,0,0,5,88,43,248,82
1796,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,10,4,Blocker,2,0,1,1,0,0,0,1,0.024242424242424242,0,10,68,124,44,398
1797,Nondelay,0,2011-05-30 00:00:00,SubTask,0,0,0,3,Major,0,0,1,1,0,0,0,0,0,0,5,62,43,248,82
1798,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,11,6,Blocker,1,1,1,1,0,0,0,1,0.024242424242424242,0,10,83,134,103,369
1799,Nondelay,0,2011-05-30 00:00:00,SubTask,134,1,0,2,Critical,0,1,1,5,1,0,0,1,0,0,5,27,61,256,368
1800,Nondelay,0,2011-05-30 00:00:00,Bug,4,0,30,8,Critical,1,0,1,1,0,0,0,0,0.13333333333333333,0,8,56,85,288,90
1801,Nondelay,0,2011-05-30 00:00:00,SubTask,6,1,0,2,Critical,0,1,1,1,0,0,0,1,0,0,5,62,61,293,368
1802,Nondelay,0,2011-05-30 00:00:00,Improvement,0,0,0,2,Major,0,0,1,0,0,0,0,1,0,0,8,99,198,214,374
1803,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,0,21,Major,1,0,1,1,0,0,0,1,0.0057361376673040155,0,7,22,192,211,300
1804,Nondelay,0,2011-05-30 00:00:00,Bug,1,0,30,8,Blocker,3,0,1,1,0,0,0,1,0.13333333333333333,0,7,8,32,288,93
1805,Nondelay,0,2011-05-30 00:00:00,Bug,103,0,1,12,Major,1,0,1,1,1,0,0,1,0.1,0,1,86,10,274,263
1806,Nondelay,0,2011-05-30 00:00:00,Bug,2,0,0,2,Major,2,0,1,1,0,0,0,1,0,0,3,8,142,12,356
1807,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,12,2,Blocker,2,0,1,1,0,0,0,1,0.0210896309314587,0,7,2,57,139,234
1808,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,0,21,Blocker,0,0,1,1,0,0,0,0,0.5,0,8,3,174,205,378
1809,Nondelay,0,2011-05-30 00:00:00,Bug,142,0,0,1,Critical,3,0,1,1,0,0,0,1,0.13333333333333333,0,3,92,81,295,129
1810,Nondelay,0,2011-05-30 00:00:00,Bug,1,1,0,2,Blocker,1,0,1,1,0,0,0,1,0,2,7,55,159,99,217
1811,Nondelay,0,2011-05-30 00:00:00,Bug,1,1,0,21,Major,2,2,1,1,0,0,0,1,0.0057361376673040155,1,4,22,167,187,388
1812,medium,32,2011-05-30 00:00:00,Bug,232,0,0,17,Major,1,0,1,1,0,0,0,0,0.13333333333333333,0,5,38,81,295,55
1813,Nondelay,0,2011-05-30 00:00:00,Bug,1,1,0,5,Critical,3,0,1,1,1,0,0,1,0.13333333333333333,0,5,88,145,295,55
1814,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,0,1,Blocker,1,0,1,0,0,0,0,0,0,0,9,51,185,200,368
1815,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,1,12,Blocker,3,0,1,0,0,0,0,1,0.028169014084507043,0,5,88,81,295,16
1816,Nondelay,0,2011-05-30 00:00:00,Bug,98,0,0,6,Major,0,0,1,1,0,0,0,1,0.375,0,8,56,190,193,252
1817,medium,32,2011-05-30 00:00:00,Bug,232,0,0,17,Minor,3,1,1,1,0,0,0,1,0.13333333333333333,0,8,33,32,288,362
1818,Nondelay,0,2011-05-30 00:00:00,Bug,1,0,0,2,Blocker,2,0,1,1,0,0,0,1,0,0,9,78,148,130,336
1819,Nondelay,0,2011-05-30 00:00:00,Bug,189,1,0,2,Critical,0,1,1,2,0,0,0,1,0,1,8,6,142,197,260
1820,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,0,2,Blocker,0,0,1,1,0,0,0,1,0.25,0,2,41,187,17,84
1821,Nondelay,0,2011-05-30 00:00:00,Bug,1,0,0,2,Blocker,2,0,1,1,0,0,0,0,0.07142857142857142,0,7,34,120,271,347
1822,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,12,2,Blocker,2,0,1,1,0,0,0,1,0,0,6,100,100,266,31
1823,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,0,0,Blocker,1,0,1,1,0,0,0,0,0.125,0,9,40,187,187,116
1824,Nondelay,0,2011-05-30 00:00:00,Bug,2,1,0,0,Blocker,4,1,1,1,0,0,0,1,0.13333333333333333,0,3,91,32,288,134
1825,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,0,0,Blocker,2,0,1,1,0,0,0,0,0.125,0,10,100,145,240,309
1826,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,0,2,Blocker,1,0,1,1,0,0,0,1,0.25,0,8,74,166,69,188
1827,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,12,2,Blocker,3,0,1,1,0,0,0,1,0,0,7,95,141,231,318
1828,Nondelay,0,2011-05-30 00:00:00,Bug,1,0,4,5,Blocker,1,0,1,0,0,0,0,1,0.0210896309314587,0,3,33,34,75,282
1829,Nondelay,0,2011-05-30 00:00:00,Bug,1,0,0,6,Blocker,0,0,1,0,0,0,0,0,0.041666666666666664,0,6,72,103,292,326
1830,Nondelay,0,2011-05-30 00:00:00,Bug,1,1,0,0,Blocker,4,0,1,1,0,0,0,0,0.125,0,9,29,17,152,254
1831,Nondelay,0,2011-05-30 00:00:00,Bug,32,0,0,21,Critical,0,1,1,3,0,0,0,1,0.25,0,5,48,182,106,271
1832,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,0,1,Blocker,2,1,1,0,0,0,0,1,0,0,10,18,72,297,368
1833,Nondelay,0,2011-05-30 00:00:00,Bug,0,0,0,0,Blocker,2,0,1,1,0,0,0,0,0.125,0,10,3,194,267,273
1834,Nondelay,0,2011-05-30 00:00:00,Bug,1,1,0,1,Blocker,4,0,1,1,0,0,0,1,0.1,0,10,24,151,296,112
1835,Nondelay,0,2011-05-30 00:00:00,Bug,89,1,0,1,Blocker,1,1,1,1,0,0,0,1,0,0,7,99,165,241,312
1836,Nondelay,0,2011-05-30 00:00:00,Improvement,1,0,30,8,Critical,2,0,1,1,0,0,0,1,0.13333333333333333,0,9,91,199,243,320
1837,medium,32,2011-05-30 00:00:00,Improvement,232,0,0,17,Major,1,0,1,1,0,0,0,1,0.13333333333333333,0,9,89,85,288,274
1838,high,57,2011-05-30 00:00:00,Bug,39,1,0,21,Major,2,0,1,4,0,0,0,1,0.0057361376673040155,1,1,81,44,270,298
