#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
197,Nondelay,0,2010-01-04 00:00:00,Story,144,0,7,5,Blocker,1,3,1,7,0,0,0,0,0.625,0,9,74,188,10,387
198,Nondelay,0,2010-01-04 00:00:00,Bug,5,0,7,5,Minor,1,0,1,0,1,1,0,1,0.625,0,7,96,166,88,354
199,Nondelay,0,2010-01-04 00:00:00,Story,14,0,0,1,Critical,1,1,1,0,0,0,0,0,0.625,1,5,85,183,271,300
200,Nondelay,0,2010-01-04 00:00:00,Story,12,0,0,1,Critical,1,1,1,1,0,0,0,0,0.625,0,8,62,183,266,357
201,Nondelay,0,2010-01-04 00:00:00,Story,16,0,7,5,Critical,1,1,1,0,0,0,0,0,0.625,1,5,62,85,6,25
202,Nondelay,0,2010-01-04 00:00:00,Story,20,0,0,1,Minor,1,0,1,0,0,0,0,1,0.625,0,10,98,102,285,129
203,Nondelay,0,2010-01-04 00:00:00,Task,55,0,50,1,Minor,1,0,1,3,0,0,0,0,0.625,0,9,9,183,292,196
204,Nondelay,0,2010-01-04 00:00:00,Task,19,0,0,0,Minor,1,0,1,0,0,0,0,0,0.625,0,5,9,196,292,241
205,Nondelay,0,2010-01-04 00:00:00,Story,70,0,0,1,Blocker,3,2,1,5,0,0,0,0,0.625,1,9,93,132,199,356
206,Nondelay,0,2010-01-04 00:00:00,Task,19,0,0,0,Minor,1,0,1,1,0,0,0,0,0.625,0,5,70,181,292,196
207,Nondelay,0,2010-01-04 00:00:00,Bug,94,0,0,1,Critical,2,1,1,5,1,0,1,1,0.625,0,2,63,96,85,365
208,Nondelay,0,2010-01-04 00:00:00,Story,120,0,0,1,Blocker,2,2,1,4,1,0,0,0,0.625,1,9,9,37,114,347
209,high,168,2010-01-04 00:00:00,Story,200,1,0,0,Critical,2,2,1,6,1,0,1,0,0.625,0,5,47,182,59,229
210,high,134,2010-01-04 00:00:00,Story,187,1,0,0,Critical,0,2,1,4,2,2,0,0,0.625,0,6,95,65,3,328
211,Nondelay,0,2010-01-05 00:00:00,Story,7,0,6,6,Minor,1,0,1,0,0,0,0,1,0.4307692307692308,0,10,74,100,178,326
212,Nondelay,0,2010-01-05 00:00:00,Bug,48,0,0,0,Minor,2,0,1,2,0,0,0,1,0.39823008849557523,0,9,98,65,110,17
213,Nondelay,0,2010-01-11 00:00:00,Story,14,0,34,7,Minor,3,0,1,0,0,0,0,0,0.39473684210526316,0,8,50,121,234,348
214,Nondelay,0,2010-01-12 00:00:00,Bug,0,0,20,2,Major,3,0,1,4,0,0,0,1,0.6666666666666666,0,1,87,167,60,301
215,Nondelay,0,2010-01-12 00:00:00,Story,5,0,20,2,Minor,4,0,1,0,1,0,1,0,0.4,0,7,55,199,269,348
216,Nondelay,0,2010-01-14 00:00:00,Bug,12,0,6,5,Trivial,1,0,1,0,1,0,1,0,0.43283582089552236,0,7,60,110,268,113
217,Nondelay,0,2010-01-20 00:00:00,Story,0,0,6,3,Minor,1,0,1,2,0,0,0,0,0.43478260869565216,0,2,55,83,298,386
218,Nondelay,0,2010-01-26 00:00:00,Story,16,1,0,8,Critical,5,1,1,1,0,0,0,0,0.44285714285714284,0,2,92,173,243,239
219,Nondelay,0,2010-01-27 00:00:00,Task,0,0,0,9,Minor,1,0,1,0,0,0,0,0,0.125,0,10,94,114,238,399
220,Nondelay,0,2010-01-27 00:00:00,Task,9,0,0,9,Minor,1,0,1,0,0,0,0,0,0.43661971830985913,1,9,92,182,165,249
221,Nondelay,0,2010-01-27 00:00:00,Story,68,0,0,9,Critical,1,1,1,4,0,0,0,0,0.125,1,9,22,161,223,390
222,Nondelay,0,2010-01-28 00:00:00,Story,11,1,6,4,Critical,5,1,1,0,0,0,0,0,0.4305555555555556,0,5,75,158,271,367
223,Nondelay,0,2010-01-28 00:00:00,Story,7,0,0,10,Major,1,0,1,0,0,0,0,0,0.3,1,4,91,47,274,371
224,Nondelay,0,2010-02-01 00:00:00,Bug,32,0,6,5,Minor,4,0,1,3,1,0,1,0,0.3898305084745763,0,10,84,106,298,307
225,Nondelay,0,2010-02-01 00:00:00,Story,8,0,6,5,Minor,1,0,1,0,0,0,0,0,0.36363636363636365,0,5,97,154,142,71
226,low,6,2010-02-01 00:00:00,Story,12,0,0,11,Major,3,2,1,1,1,0,0,0,0.36363636363636365,0,7,48,183,52,390
227,Nondelay,0,2010-02-03 00:00:00,Task,1,0,6,11,Major,1,0,1,0,0,0,0,0,0.38461538461538464,0,10,6,190,117,376
228,Nondelay,0,2010-02-04 00:00:00,Bug,23,0,34,8,Major,3,1,1,2,0,0,0,1,0.3865546218487395,1,10,43,165,297,337
229,Nondelay,0,2010-02-05 00:00:00,Bug,2,0,0,0,Major,1,0,1,2,0,0,0,0,0,0,7,83,196,208,349
230,Nondelay,0,2010-02-05 00:00:00,Bug,534,0,0,0,Critical,0,0,1,0,0,0,0,3,0,0,8,98,9,288,335
231,Nondelay,0,2010-02-08 00:00:00,Task,78,0,5,11,Critical,4,1,1,5,1,0,1,0,0.4383561643835616,0,7,63,190,196,376
232,Nondelay,0,2010-02-09 00:00:00,Story,5,0,5,12,Minor,5,0,1,1,0,0,0,0,0.3333333333333333,0,7,99,173,227,246
233,Nondelay,0,2010-02-09 00:00:00,Story,0,0,0,0,Minor,0,0,1,1,0,0,0,0,0.3333333333333333,0,7,48,132,54,346
234,Nondelay,0,2010-02-09 00:00:00,Bug,0,0,6,5,Minor,1,0,1,1,0,0,0,0,0.3333333333333333,0,6,63,96,85,365
235,Nondelay,0,2010-02-09 00:00:00,Story,0,0,0,0,Minor,0,0,1,1,0,0,0,0,0.3333333333333333,0,6,81,197,238,301
236,Nondelay,0,2010-02-09 00:00:00,Bug,1,0,34,8,Minor,1,0,1,3,0,0,0,1,0,0,1,80,37,108,233
237,Nondelay,0,2010-02-09 00:00:00,Story,5,0,34,8,Minor,2,0,1,1,2,1,0,0,0.39166666666666666,0,5,56,161,262,392
238,Nondelay,0,2010-02-11 00:00:00,Story,3,0,0,0,Major,1,0,1,1,0,0,0,0,0.42857142857142855,0,1,76,33,218,37
239,Nondelay,0,2010-02-11 00:00:00,Bug,2,0,6,5,Minor,1,0,1,0,0,0,0,0,0.43243243243243246,0,10,82,160,226,362
240,Nondelay,0,2010-02-11 00:00:00,Story,572,1,5,13,Critical,3,8,1,10,1,1,0,0,0.4,0,8,84,195,240,357
241,Nondelay,0,2010-02-11 00:00:00,Story,0,0,6,5,Minor,1,0,1,2,0,0,0,0,0.43243243243243246,0,8,50,182,255,348
242,Nondelay,0,2010-02-12 00:00:00,Story,83,0,0,1,Minor,0,0,1,4,0,0,0,0,0.5,1,6,96,188,286,374
243,Nondelay,0,2010-02-16 00:00:00,Story,84,0,5,5,Major,2,1,1,6,1,0,0,0,0.4473684210526316,0,4,45,197,177,69
244,Nondelay,0,2010-02-16 00:00:00,Bug,31,0,35,6,Major,0,1,1,1,0,0,0,3,0.5,0,1,88,160,286,334
245,Nondelay,0,2010-02-17 00:00:00,Story,0,0,33,9,Minor,1,0,1,0,1,0,1,0,0.39344262295081966,0,10,79,156,280,373
246,Nondelay,0,2010-02-17 00:00:00,Bug,0,0,5,5,Major,3,0,1,1,0,0,0,0,0.5555555555555556,0,1,90,148,267,149
247,Nondelay,0,2010-02-17 00:00:00,Bug,0,0,0,1,Minor,1,0,1,1,0,0,0,0,0.5555555555555556,0,1,66,183,267,398
248,Nondelay,0,2010-02-17 00:00:00,Bug,0,0,5,5,Minor,2,0,1,1,0,0,0,0,0.5555555555555556,1,9,82,104,150,135
249,Nondelay,0,2010-02-17 00:00:00,Story,80,0,0,1,Minor,1,1,1,4,0,0,0,0,0.5555555555555556,0,4,45,197,176,364
250,Nondelay,0,2010-02-18 00:00:00,Bug,1,0,5,7,Major,2,0,1,1,0,0,0,0,0.5384615384615384,0,4,42,44,78,377
251,Nondelay,0,2010-02-18 00:00:00,Bug,0,0,32,10,Minor,2,0,1,2,1,0,0,5,0.3983739837398374,0,1,94,174,263,389
252,Nondelay,0,2010-02-19 00:00:00,Bug,15,0,32,10,Major,2,0,1,2,1,0,0,1,0.6,0,8,11,157,237,90
253,Nondelay,0,2010-02-19 00:00:00,Bug,138,0,0,3,Minor,5,2,1,8,0,0,0,0,0.45454545454545453,0,8,87,75,200,4
254,Nondelay,0,2010-02-19 00:00:00,Bug,174,1,0,0,Critical,6,1,1,6,1,0,0,0,0.45454545454545453,1,7,66,197,177,366
255,Nondelay,0,2010-02-19 00:00:00,Bug,0,0,5,7,Minor,1,0,1,3,0,0,0,0,0.45454545454545453,1,5,12,2,265,282
256,high,79,2010-02-19 00:00:00,Bug,60,1,5,7,Minor,4,0,1,2,0,0,0,0,0.45454545454545453,0,5,83,110,261,282
257,Nondelay,0,2010-02-19 00:00:00,Story,56,0,5,9,Critical,1,1,1,4,1,1,0,0,0.45454545454545453,0,5,91,119,206,390
258,Nondelay,0,2010-02-20 00:00:00,Story,0,0,0,4,Minor,1,0,1,2,0,0,0,0,0.5,0,2,84,108,268,204
259,Nondelay,0,2010-02-26 00:00:00,Story,0,0,6,7,Critical,3,1,1,0,1,1,0,0,0.45121951219512196,1,7,45,114,263,392
260,Nondelay,0,2010-03-03 00:00:00,Story,0,0,6,8,Minor,1,0,1,1,0,0,0,0,0.4578313253012048,0,5,62,197,6,25
261,Nondelay,0,2010-03-04 00:00:00,Story,24,0,0,4,Minor,3,0,1,1,0,0,0,0,0.4375,1,6,69,47,293,90
262,Nondelay,0,2010-03-04 00:00:00,Bug,521,0,0,0,Minor,1,0,1,0,1,0,0,1,0.5714285714285714,0,5,99,195,300,297
263,Nondelay,0,2010-03-05 00:00:00,Story,0,0,6,9,Major,1,1,1,0,0,0,0,0,0.4642857142857143,0,1,74,116,274,385
264,Nondelay,0,2010-03-06 00:00:00,Story,1,0,32,9,Trivial,1,1,1,0,0,0,0,0,0.4,1,5,57,200,253,398
265,Nondelay,0,2010-03-07 00:00:00,Story,408,0,42,5,Major,6,0,1,8,1,1,0,0,0.40476190476190477,0,10,50,134,181,356
266,Nondelay,0,2010-03-07 00:00:00,Story,0,0,31,10,Trivial,1,0,1,0,0,0,0,0,0.40476190476190477,0,10,57,176,285,34
267,Nondelay,0,2010-03-09 00:00:00,Story,44,0,6,9,Blocker,1,1,1,2,0,0,0,0,0.4117647058823529,0,10,92,68,265,336
268,Nondelay,0,2010-03-09 00:00:00,Story,15,0,0,5,Minor,1,0,1,0,1,0,0,0,0.4117647058823529,0,5,46,163,249,332
269,Nondelay,0,2010-03-09 00:00:00,Story,35,0,4,9,Major,1,0,1,3,1,0,1,0,0.4117647058823529,0,1,92,186,287,249
270,Nondelay,0,2010-03-09 00:00:00,Story,35,0,4,9,Major,1,0,1,3,1,1,0,0,0.4117647058823529,1,6,14,85,47,6
271,Nondelay,0,2010-03-11 00:00:00,Bug,0,0,30,10,Major,2,0,1,1,1,0,0,1,0.7272727272727273,0,9,94,177,90,308
272,Nondelay,0,2010-03-12 00:00:00,Bug,0,0,29,10,Minor,0,0,1,1,0,0,0,1,0.7313432835820896,0,9,2,86,199,185
273,Nondelay,0,2010-03-12 00:00:00,Bug,9,0,29,10,Minor,3,0,1,2,0,0,0,1,0.7313432835820896,1,6,93,159,176,386
274,Nondelay,0,2010-03-12 00:00:00,Code Task,3,1,50,1,Minor,1,0,0,0,0,0,0,0,0.8,0,7,93,150,277,263
275,medium,22,2010-03-13 00:00:00,Bug,516,1,0,0,Blocker,4,2,1,0,1,0,0,2,0.5,0,10,56,192,275,56
276,Nondelay,0,2010-03-18 00:00:00,Story,0,0,31,10,Minor,0,0,1,2,0,0,0,0,0.4076923076923077,0,9,89,191,237,348
277,Nondelay,0,2010-03-19 00:00:00,Story,1,0,30,11,Minor,4,0,1,2,2,1,0,0,0.4090909090909091,0,8,24,79,72,48
278,Nondelay,0,2010-03-19 00:00:00,Story,0,0,30,11,Minor,0,0,1,2,0,0,0,0,0.4090909090909091,0,10,82,87,133,337
279,Nondelay,0,2010-03-22 00:00:00,Improvement,307,0,0,0,Minor,2,0,1,1,0,0,0,0,0.75,0,1,80,194,255,119
280,Nondelay,0,2010-03-23 00:00:00,Task,81,0,0,1,Minor,1,0,1,1,0,0,0,0,0,0,9,92,181,162,382
281,Nondelay,0,2010-03-23 00:00:00,Story,291,0,0,0,Minor,4,0,1,6,4,0,1,0,0.47058823529411764,0,6,84,102,263,388
282,Nondelay,0,2010-03-24 00:00:00,Bug,0,0,4,11,Major,1,0,1,0,0,0,0,1,0.46511627906976744,0,5,38,12,271,173
283,Nondelay,0,2010-03-26 00:00:00,Story,19,0,6,10,Minor,2,0,1,0,0,0,0,0,0.45977011494252873,0,5,62,178,6,25
284,Nondelay,0,2010-03-26 00:00:00,Story,19,0,6,10,Major,1,0,1,0,0,0,0,0,0.45977011494252873,0,5,62,86,6,25
285,medium,29,2010-03-26 00:00:00,Code Task,17,3,37,2,Minor,1,2,0,0,1,0,0,0,0.6666666666666666,1,10,61,128,299,288
286,Nondelay,0,2010-03-29 00:00:00,Task,21,0,0,0,Minor,1,0,1,0,0,0,0,0,0.42857142857142855,0,10,35,91,254,240
287,low,13,2010-03-29 00:00:00,Technical task,438,0,0,0,Minor,1,2,1,3,1,0,0,0,0,0,8,61,133,20,175
288,Nondelay,0,2010-03-29 00:00:00,Bug,11,0,37,7,Minor,1,0,1,1,0,0,0,1,0.47368421052631576,0,1,94,131,94,191
289,Nondelay,0,2010-03-31 00:00:00,Story,17,0,0,6,Minor,2,0,1,0,0,0,0,0,0.4090909090909091,0,8,63,120,220,204
290,Nondelay,0,2010-03-31 00:00:00,Story,11,0,0,6,Minor,1,0,1,0,0,0,0,0,0.4090909090909091,0,4,68,90,2,384
291,Nondelay,0,2010-04-01 00:00:00,Story,0,0,0,9,Minor,1,0,1,0,0,0,0,0,0.5333333333333333,0,7,45,76,237,387
292,Nondelay,0,2010-04-01 00:00:00,Story,0,0,0,9,Minor,2,0,1,2,0,0,0,0,0.5333333333333333,0,6,12,150,296,383
293,Nondelay,0,2010-04-01 00:00:00,Story,0,0,0,9,Minor,2,0,1,0,0,0,0,0,0.5333333333333333,0,2,99,153,276,380
294,Nondelay,0,2010-04-11 00:00:00,Story,4,0,31,10,Minor,1,0,1,0,1,0,0,0,0.4090909090909091,0,3,92,178,44,382
295,medium,48,2010-04-12 00:00:00,Story,95,2,6,11,Blocker,2,5,1,9,1,0,1,0,0.47191011235955055,0,7,2,16,263,399
296,Nondelay,0,2010-04-14 00:00:00,Story,18,0,4,12,Blocker,2,1,1,2,0,0,0,0,0.36,0,10,89,159,152,26
297,Nondelay,0,2010-04-20 00:00:00,Story,1,0,7,10,Minor,2,0,1,1,0,0,0,0,0.38461538461538464,0,7,95,79,113,277
298,Nondelay,0,2010-04-21 00:00:00,Bug,18,0,4,13,Critical,2,1,1,2,1,1,0,0,0.4777777777777778,0,2,92,200,41,358
299,low,2,2010-04-21 00:00:00,Task,0,0,4,13,Blocker,1,2,1,1,1,0,0,0,0.6111111111111112,0,10,57,184,254,366
300,Nondelay,0,2010-04-21 00:00:00,Story,0,0,0,8,Major,1,0,1,1,0,0,0,0,0.6111111111111112,0,1,83,183,152,340
301,Nondelay,0,2010-04-22 00:00:00,Story,1,0,7,15,Minor,2,0,1,0,0,0,0,0,0.37037037037037035,0,4,14,160,276,340
302,Nondelay,0,2010-04-22 00:00:00,Story,4,0,7,15,Minor,2,0,1,3,0,0,0,0,0.37037037037037035,0,8,63,144,268,200
303,Nondelay,0,2010-04-22 00:00:00,Story,0,0,0,0,Minor,1,0,1,0,0,0,0,0,0.37037037037037035,0,6,94,16,263,269
304,Nondelay,0,2010-04-23 00:00:00,Task,0,0,0,4,Major,1,0,1,0,1,0,1,0,0.4,0,4,59,187,283,6
305,Nondelay,0,2010-04-23 00:00:00,Bug,45,0,0,4,Minor,6,0,1,2,0,0,0,0,0.4725274725274725,1,2,89,144,251,390
306,Nondelay,0,2010-04-23 00:00:00,Bug,496,0,83,0,Major,1,0,2,0,0,0,0,1,0.8571428571428571,0,1,100,198,262,229
307,Nondelay,0,2010-04-26 00:00:00,Story,0,0,6,15,Minor,1,0,1,2,0,0,0,0,0,0,8,95,183,266,269
308,Nondelay,0,2010-04-27 00:00:00,Story,30,0,40,14,Minor,1,0,1,0,1,0,1,0,0.5625,0,8,61,133,251,175
309,low,13,2010-04-28 00:00:00,Story,423,0,0,0,Major,2,1,1,4,1,0,0,0,0.391304347826087,1,8,61,133,299,234
310,Nondelay,0,2010-04-29 00:00:00,Story,188,0,0,0,Critical,1,1,1,1,1,1,0,0,0.36363636363636365,0,10,95,189,152,328
311,Nondelay,0,2010-05-04 00:00:00,Story,42,0,0,6,Minor,0,0,1,1,0,0,0,0,0.4574468085106383,0,8,63,144,223,390
312,Nondelay,0,2010-05-04 00:00:00,Story,104,0,6,15,Critical,1,2,1,5,0,0,0,0,0.34285714285714286,0,5,96,130,296,64
313,low,5,2010-05-09 00:00:00,Bug,5,0,33,1,Major,6,2,1,0,1,0,0,1,0.625,0,9,66,76,282,343
314,Nondelay,0,2010-05-10 00:00:00,Bug,487,0,25,0,Minor,1,0,2,1,1,0,0,4,0.6,0,10,81,145,207,236
315,Nondelay,0,2010-05-10 00:00:00,Bug,487,0,25,0,Major,1,0,2,1,1,0,0,4,0.6,0,4,26,145,293,236
316,Nondelay,0,2010-05-13 00:00:00,Bug,486,0,16,2,Major,4,0,2,0,0,0,0,4,0.7142857142857143,0,9,32,99,256,62
317,Nondelay,0,2010-05-13 00:00:00,Bug,486,0,16,2,Minor,1,0,2,0,0,0,0,4,0.7142857142857143,0,3,89,178,172,361
318,Nondelay,0,2010-05-14 00:00:00,Task,0,0,6,14,Trivial,1,0,1,0,0,0,0,0,0.35135135135135137,0,6,89,164,199,173
319,Nondelay,0,2010-05-17 00:00:00,Bug,11,0,28,7,Major,1,0,1,1,0,0,0,1,0.35714285714285715,2,8,70,133,20,175
320,Nondelay,0,2010-05-17 00:00:00,Bug,27,0,30,7,Minor,3,0,1,1,0,0,0,1,0,0,10,21,185,245,101
321,Nondelay,0,2010-05-18 00:00:00,Story,35,0,0,5,Major,1,0,1,1,0,0,0,0,0.6,0,9,88,157,254,329
322,low,3,2010-05-19 00:00:00,Task,0,0,6,12,Blocker,1,1,1,0,1,0,0,0,0.3684210526315789,0,9,59,92,211,367
323,Nondelay,0,2010-05-22 00:00:00,Story,296,0,42,11,Minor,4,0,1,3,2,1,0,0,0.3448275862068966,0,9,92,171,293,356
324,Nondelay,0,2010-05-24 00:00:00,Story,0,0,7,6,Minor,1,0,1,1,0,0,0,0,0.38461538461538464,0,9,93,132,236,343
325,Nondelay,0,2010-05-27 00:00:00,Story,0,0,7,7,Blocker,1,1,1,0,0,0,0,0,0.375,0,10,64,169,152,278
326,Nondelay,0,2010-05-28 00:00:00,Story,42,0,9,10,Minor,1,0,1,1,2,0,0,0,0.36585365853658536,0,10,45,142,157,368
327,Nondelay,0,2010-05-28 00:00:00,Technical task,41,0,28,11,Minor,3,0,1,1,2,0,0,3,0.7428571428571429,1,8,100,149,107,316
328,Nondelay,0,2010-05-30 00:00:00,Bug,16,0,27,12,Minor,2,0,1,1,0,0,0,3,0.7464788732394366,0,8,61,170,271,234
329,Nondelay,0,2010-05-31 00:00:00,Technical task,39,0,27,13,Minor,1,0,1,1,2,0,0,3,0.7397260273972602,0,8,61,133,107,316
330,Nondelay,0,2010-06-01 00:00:00,Bug,15,0,27,14,Major,1,0,1,1,0,0,0,3,0.7432432432432432,1,3,94,170,278,325
331,high,206,2010-06-07 00:00:00,Technical task,140,1,26,15,Minor,1,3,1,1,0,0,0,0,0.7466666666666667,0,8,58,160,107,316
332,high,206,2010-06-08 00:00:00,Technical task,140,1,27,17,Minor,2,3,1,1,0,0,0,0,0.7435897435897436,0,8,58,149,107,316
333,high,206,2010-06-08 00:00:00,Technical task,140,1,27,17,Minor,1,3,1,1,0,0,0,0,0.7435897435897436,0,8,58,193,107,316
334,Nondelay,0,2010-06-09 00:00:00,Bug,0,0,7,6,Minor,2,0,1,1,0,0,0,0,0.45263157894736844,0,10,2,16,263,194
335,Nondelay,0,2010-06-11 00:00:00,Story,41,0,7,7,Minor,1,0,1,1,1,1,0,0,0.4583333333333333,0,10,90,138,85,365
336,medium,17,2010-06-15 00:00:00,Story,49,2,0,0,Major,4,1,1,3,1,0,1,0,0.4639175257731959,0,10,63,96,85,365
337,low,4,2010-06-20 00:00:00,Bug,0,0,8,9,Minor,5,2,1,1,1,0,0,0,0,0,9,96,159,193,363
338,Nondelay,0,2010-06-22 00:00:00,Story,445,1,11,10,Minor,1,0,1,13,1,0,0,0,0.38095238095238093,0,5,100,159,288,146
339,Nondelay,0,2010-06-23 00:00:00,Bug,29,0,11,11,Critical,3,0,1,2,3,0,0,0,0.3953488372093023,0,5,89,160,107,311
340,Nondelay,0,2010-06-24 00:00:00,Bug,10,0,10,12,Minor,3,0,1,1,0,0,0,0,0,0,6,2,60,263,194
341,Nondelay,0,2010-06-24 00:00:00,Story,20,0,0,6,Major,1,0,1,1,0,0,0,0,0.4090909090909091,0,3,52,178,293,76
342,Nondelay,0,2010-06-24 00:00:00,Story,17,0,0,6,Critical,0,0,1,1,0,0,0,0,0.4090909090909091,4,3,63,144,244,343
343,Nondelay,0,2010-06-25 00:00:00,Story,16,0,10,12,Minor,3,0,1,1,0,0,0,0,0,0,7,20,174,273,265
344,Nondelay,0,2010-06-28 00:00:00,Bug,0,0,0,8,Major,2,0,1,1,0,0,0,0,0.5909090909090909,0,5,77,71,247,180
345,Nondelay,0,2010-06-28 00:00:00,Bug,0,0,7,6,Critical,1,0,1,2,0,0,0,1,0.5909090909090909,1,8,82,151,178,181
346,Nondelay,0,2010-06-29 00:00:00,Bug,0,0,10,12,Minor,3,0,1,2,2,0,0,0,0,0,1,63,144,268,76
347,Nondelay,0,2010-07-02 00:00:00,Task,10,0,10,13,Minor,1,0,1,2,0,0,0,0,0.45918367346938777,0,9,97,188,211,371
348,Nondelay,0,2010-07-12 00:00:00,Task,36,0,6,6,Major,1,3,1,2,0,0,0,0,0.45454545454545453,0,3,79,98,168,74
349,Nondelay,0,2010-07-13 00:00:00,Bug,8,0,9,13,Critical,1,0,1,0,1,0,0,0,0.46,0,3,87,185,141,319
350,Nondelay,0,2010-07-14 00:00:00,Story,24,0,6,7,Major,1,1,1,1,2,0,0,0,0.45544554455445546,0,6,2,16,263,194
351,Nondelay,0,2010-07-22 00:00:00,Story,18,0,6,8,Blocker,1,2,1,0,0,0,0,0,0.4563106796116505,0,8,62,138,265,25
352,Nondelay,0,2010-07-22 00:00:00,Story,6,0,0,8,Major,0,1,1,0,0,0,0,0,0.5833333333333334,0,7,77,200,132,293
353,Nondelay,0,2010-07-22 00:00:00,Story,11,0,0,8,Blocker,1,1,1,0,0,0,0,0,0.5833333333333334,0,7,90,85,136,385
354,Nondelay,0,2010-07-22 00:00:00,Story,11,0,0,8,Critical,1,1,1,0,0,0,0,0,0.5833333333333334,0,6,96,161,218,172
355,Nondelay,0,2010-07-22 00:00:00,Story,10,0,0,8,Minor,0,0,1,0,0,0,0,0,0.5833333333333334,0,5,7,126,206,400
356,Nondelay,0,2010-07-22 00:00:00,Bug,7,0,0,0,Minor,1,0,1,0,0,0,0,0,0.5833333333333334,0,10,99,40,296,380
357,Nondelay,0,2010-07-27 00:00:00,Story,7,0,0,11,Minor,6,0,1,1,0,0,0,0,0.6206896551724138,0,5,50,161,286,275
358,Nondelay,0,2010-07-27 00:00:00,Bug,15,0,0,11,Critical,1,1,1,0,0,0,0,0,0.6206896551724138,0,8,90,95,75,212
359,Nondelay,0,2010-07-27 00:00:00,Bug,8,0,0,11,Blocker,1,2,1,0,0,0,0,0,0.6206896551724138,0,2,96,108,262,347
360,Nondelay,0,2010-07-27 00:00:00,Bug,15,0,0,11,Blocker,2,2,1,0,0,0,0,0,0.6206896551724138,0,8,84,106,298,216
361,Nondelay,0,2010-07-27 00:00:00,Story,3,0,6,9,Critical,2,1,1,0,0,0,0,0,0,0,10,52,159,208,241
362,Nondelay,0,2010-07-28 00:00:00,Bug,8,0,0,10,Blocker,1,2,1,0,0,0,0,0,0,0,4,75,144,198,69
363,Nondelay,0,2010-07-29 00:00:00,Story,35,0,0,0,Major,1,0,1,1,0,0,0,0,0.391304347826087,0,9,71,54,243,274
364,Nondelay,0,2010-07-30 00:00:00,Story,0,0,9,7,Critical,2,0,1,1,0,0,0,0,0.375,0,9,82,187,257,335
365,Nondelay,0,2010-08-03 00:00:00,Story,0,0,0,11,Major,1,0,1,0,0,0,0,0,0.6666666666666666,1,5,90,141,264,213
366,Nondelay,0,2010-08-03 00:00:00,Story,20,0,0,11,Major,1,1,1,3,0,0,0,0,0.6666666666666666,0,8,87,75,200,4
367,Nondelay,0,2010-08-03 00:00:00,Story,22,0,0,11,Major,1,1,1,3,1,0,0,0,0.6666666666666666,0,5,45,132,292,356
368,Nondelay,0,2010-08-03 00:00:00,Story,22,0,0,11,Major,1,1,1,3,1,0,0,0,0.6666666666666666,0,7,48,200,292,387
369,Nondelay,0,2010-08-03 00:00:00,Story,22,0,0,11,Major,1,0,1,3,1,0,0,0,0.6666666666666666,0,7,77,196,273,230
370,Nondelay,0,2010-08-03 00:00:00,Story,22,0,0,11,Major,1,1,1,3,1,0,0,0,0.6666666666666666,0,7,77,181,271,161
371,Nondelay,0,2010-08-03 00:00:00,Story,0,0,0,11,Major,1,1,1,0,0,0,0,0,0.6666666666666666,0,7,100,197,271,139
372,Nondelay,0,2010-08-03 00:00:00,Story,0,0,0,11,Major,1,0,1,0,0,0,0,0,0.6666666666666666,0,6,45,144,198,354
373,Nondelay,0,2010-08-03 00:00:00,Task,1,0,9,8,Major,1,0,1,0,0,0,0,0,0.38,1,10,90,141,296,213
374,Nondelay,0,2010-08-04 00:00:00,Bug,0,0,0,18,Critical,11,0,1,0,0,0,0,0,0,0,10,98,157,168,327
375,Nondelay,0,2010-08-10 00:00:00,Story,0,0,0,17,Major,1,0,1,0,0,0,0,0,0.7380952380952381,0,4,58,197,177,237
376,Nondelay,0,2010-08-12 00:00:00,Story,0,0,0,15,Major,0,0,1,0,0,0,0,0,0.7441860465116279,0,5,12,34,296,390
377,low,12,2010-08-16 00:00:00,Bug,0,0,0,0,Minor,1,2,1,2,1,0,0,1,0.3728813559322034,0,10,6,175,142,266
378,Nondelay,0,2010-08-17 00:00:00,Bug,0,0,0,11,Minor,0,0,1,0,0,0,0,0,0.46153846153846156,0,7,96,67,268,155
379,Nondelay,0,2010-08-17 00:00:00,Story,314,1,9,8,Critical,1,1,1,1,2,0,0,0,0.39215686274509803,2,5,12,29,296,393
380,Nondelay,0,2010-08-17 00:00:00,Story,5,0,9,8,Major,1,0,1,1,0,0,0,0,0.39215686274509803,0,2,78,2,209,358
381,Nondelay,0,2010-08-17 00:00:00,Bug,0,0,0,11,Critical,0,1,1,0,0,0,0,0,0.75,0,3,100,138,276,257
382,Nondelay,0,2010-08-17 00:00:00,Story,172,0,0,11,Critical,0,1,1,3,1,0,0,0,0.75,2,10,12,29,296,161
383,Nondelay,0,2010-08-17 00:00:00,Story,81,0,0,0,Minor,2,0,3,7,1,1,0,0,0,1,6,79,157,282,380
384,Nondelay,0,2010-08-18 00:00:00,Bug,53,0,0,0,Major,4,0,1,4,1,0,0,1,0.13793103448275862,2,8,25,181,78,377
385,Nondelay,0,2010-08-18 00:00:00,Bug,0,0,31,10,Minor,1,0,1,0,1,0,0,1,0.3548387096774194,0,9,90,194,295,390
