idissuelink,issuekey,linkedIssueKey,name
2460,SERVER-18096,SERVER-18358,is related to
2461,SERVER-18099,SERVER-18376,is duplicated by
2462,SERVER-18099,SERVER-17695,is duplicated by
2463,SERVER-18099,SERVER-5664,is duplicated by
2464,SERVER-18099,SERVER-14682,is duplicated by
2465,SERVER-18104,SERVER-17971,related to
2466,SERVER-18110,SERVER-18030,duplicates
2467,SERVER-18110,SERVER-18511,is related to
2468,SERVER-18111,SERVER-18107,is duplicated by
2469,SERVER-18111,SERVER-18112,is related to
2470,SERVER-18111,SERVER-11611,is related to
2471,SERVER-18117,SERVER-17470,related to
2472,SERVER-18123,SERVER-17760,duplicates
2473,SERVER-18124,SERVER-18255,is related to
2474,SERVER-18140,SERVER-18169,is related to
2475,SERVER-18153,SERVER-19010,depends on
2476,SERVER-18165,SERVER-18290,duplicates
2477,SERVER-18169,SERVER-18140,related to
2478,SERVER-18180,SERVER-17890,is duplicated by
2479,SERVER-18184,SERVER-9580,is duplicated by
2480,SERVER-18184,SERVER-18332,is duplicated by
2481,SERVER-18184,SERVER-10226,related to
2482,SERVER-18184,SERVER-18841,related to
2483,SERVER-18190,SERVER-18200,is duplicated by
2484,SERVER-18190,SERVER-18325,is duplicated by
2485,SERVER-18198,SERVER-17607,is depended on by
2486,SERVER-18198,SERVER-17608,is depended on by
2487,SERVER-18198,SERVER-18334,related to
2488,SERVER-18198,SERVER-18284,related to
2489,SERVER-18213,SERVER-17194,is related to
2490,SERVER-18214,SERVER-7555,related to
2491,SERVER-18215,SERVER-9870,is depended on by
2492,SERVER-18217,SERVER-18300,is duplicated by
2493,SERVER-18219,SERVER-18343,related to
2494,SERVER-18223,SERVER-18851,is duplicated by
2495,SERVER-18227,DOCS-5961,is documented by
2496,SERVER-18227,DRIVERS-250,is related to
2497,SERVER-18229,SERVER-18073,related to
2498,SERVER-18235,SERVER-12303,is duplicated by
2499,SERVER-18236,SERVER-17607,depends on
2500,SERVER-18236,SERVER-18664,depends on
2501,SERVER-18236,SERVER-18292,is depended on by
2502,SERVER-18236,SERVER-18515,related to
2503,SERVER-18243,SERVER-18298,is depended on by
2504,SERVER-18243,SERVER-18254,related to
2505,SERVER-18250,SERVER-19100,is related to
2506,SERVER-18253,SERVER-18343,related to
2507,SERVER-18253,SERVER-18220,is related to
2508,SERVER-18254,SERVER-18243,is related to
2509,SERVER-18263,SERVER-1424,is related to
2510,SERVER-18264,SERVER-1424,is related to
2511,SERVER-18266,SERVER-18372,related to
2512,SERVER-18280,CXX-597,is depended on by
2513,SERVER-18284,SERVER-18198,is related to
2514,SERVER-18286,WT-1929,depends on
2515,SERVER-18286,WT-1930,related to
2516,SERVER-18286,SERVER-17907,is related to
2517,SERVER-18290,SERVER-18165,is duplicated by
2518,SERVER-18292,SERVER-18814,depends on
2519,SERVER-18292,SERVER-18236,depends on
2520,SERVER-18292,SERVER-19801,is duplicated by
2521,SERVER-18297,SERVER-17608,depends on
2522,SERVER-18300,SERVER-18217,duplicates
2523,SERVER-18308,SERVER-17858,is related to
2524,SERVER-18318,SERVER-18261,related to
2525,SERVER-18327,SERVER-17858,duplicates
2526,SERVER-18347,SERVER-18348,related to
2527,SERVER-18348,SERVER-18347,is related to
2528,SERVER-18363,SERVER-17528,is related to
2529,SERVER-18364,SERVER-12281,is related to
2530,SERVER-18364,SERVER-16042,is related to
2531,SERVER-18371,SERVER-18053,related to
2532,SERVER-18372,SERVER-18266,is related to
2533,SERVER-18373,SERVER-18343,is duplicated by
2534,SERVER-18375,SERVER-18079,is related to
2535,SERVER-18376,SERVER-18011,is depended on by
2536,SERVER-18376,SERVER-18099,duplicates
2537,SERVER-18376,DOCS-5619,related to
2538,SERVER-18376,DRIVERS-236,is related to
2539,SERVER-18384,SERVER-18606,depends on
2540,SERVER-18384,SERVER-19307,depends on
2541,SERVER-18423,SERVER-17943,is related to
2542,SERVER-18427,CSHARP-1369,related to
2543,SERVER-18427,DRIVERS-234,is related to
2544,SERVER-18427,SERVER-7463,is related to
2545,SERVER-18434,SERVER-18418,duplicates
2546,SERVER-18436,SERVER-18935,related to
2547,SERVER-18437,SERVER-18049,has to be done after
2548,SERVER-18444,SERVER-7656,is related to
2549,SERVER-18459,SERVER-15400,related to
2550,SERVER-18474,SERVER-19824,depends on
2551,SERVER-18474,DOCS-6018,is documented by
2552,SERVER-18474,SERVER-18460,is related to
2553,SERVER-18474,SERVER-12259,is related to
2554,SERVER-18498,SERVER-19383,depends on
2555,SERVER-18498,SERVER-19606,is related to
2556,SERVER-18506,SERVER-14882,related to
2557,SERVER-18511,SERVER-18110,related to
2558,SERVER-18511,SERVER-17934,related to
2559,SERVER-18522,SERVER-18525,is depended on by
2560,SERVER-18522,SERVER-14063,is duplicated by
2561,SERVER-18522,SERVER-18374,is related to
2562,SERVER-18525,SERVER-18522,depends on
2563,SERVER-18530,SERVER-19376,is depended on by
2564,SERVER-18531,SERVER-19376,is depended on by
2565,SERVER-18545,SERVER-17419,related to
2566,SERVER-18555,SERVER-6541,depends on
2567,SERVER-18562,SERVER-18922,depends on
2568,SERVER-18562,SERVER-18613,related to
2569,SERVER-18562,SERVER-17630,is related to
2570,SERVER-18562,SERVER-4740,is related to
2571,SERVER-18567,SERVER-8980,is duplicated by
2572,SERVER-18581,MMS-2542,is related to
2573,SERVER-18584,SERVER-19753,depends on
2574,SERVER-18584,SERVER-5957,duplicates
2575,SERVER-18592,SERVER-18996,is related to
2576,SERVER-18592,SERVER-19111,is related to
2577,SERVER-18593,SERVER-18949,is related to
2578,SERVER-18594,SERVER-19297,depends on
2579,SERVER-18594,SERVER-19319,is related to
2580,SERVER-18594,SERVER-18947,is related to
2581,SERVER-18606,SERVER-18656,depends on
2582,SERVER-18606,SERVER-18384,is depended on by
2583,SERVER-18606,SERVER-19307,related to
2584,SERVER-18620,SERVER-15583,is duplicated by
2585,SERVER-18620,SERVER-16758,is duplicated by
2586,SERVER-18630,SERVER-17861,is depended on by
2587,SERVER-18630,SERVER-17450,is related to
2588,SERVER-18635,SERVER-17861,is depended on by
2589,SERVER-18661,SERVER-18662,related to
2590,SERVER-18662,SERVER-18661,is related to
2591,SERVER-18664,SERVER-18236,is depended on by
2592,SERVER-18673,SERVER-17861,is depended on by
2593,SERVER-18682,SERVER-18053,duplicates
2594,SERVER-18717,SERVER-13909,is related to
2595,SERVER-18720,SERVER-19299,duplicates
2596,SERVER-18733,SERVER-18734,is related to
2597,SERVER-18738,SERVER-18007,is depended on by
2598,SERVER-18754,SERVER-18868,related to
2599,SERVER-18756,SERVER-18743,is depended on by
2600,SERVER-18766,SERVER-5811,is depended on by
2601,SERVER-18766,SERVER-18771,is depended on by
2602,SERVER-18766,SERVER-19405,is depended on by
2603,SERVER-18766,SERVER-19569,is depended on by
2604,SERVER-18769,SERVER-18771,duplicates
2605,SERVER-18771,SERVER-18766,depends on
2606,SERVER-18771,SERVER-18769,is duplicated by
2607,SERVER-18777,SERVER-19835,related to
2608,SERVER-18777,SERVER-13732,is related to
2609,SERVER-18777,SERVER-15225,is related to
2610,SERVER-18781,SERVER-19808,related to
2611,SERVER-18794,SERVER-11392,duplicates
2612,SERVER-18796,SERVER-18024,related to
2613,SERVER-18796,SERVER-19368,is related to
2614,SERVER-18796,SERVER-19369,is related to
2615,SERVER-18807,SERVER-18035,is related to
2616,SERVER-18813,SERVER-18814,is related to
2617,SERVER-18814,SERVER-18292,is depended on by
2618,SERVER-18814,SERVER-18813,related to
2619,SERVER-18815,SERVER-19929,related to
2620,SERVER-18819,SERVER-19243,is depended on by
2621,SERVER-18819,DOCS-5882,is documented by
2622,SERVER-18822,SERVER-15192,related to
2623,SERVER-18839,SERVER-18790,is related to
2624,SERVER-18841,SERVER-19099,depends on
2625,SERVER-18841,SERVER-15176,is related to
2626,SERVER-18841,SERVER-18184,is related to
2627,SERVER-18868,SERVER-18754,is related to
2628,SERVER-1887,DOCS-596,related to
2629,SERVER-18871,SERVER-17991,duplicates
2630,SERVER-18873,SERVER-18037,depends on
2631,SERVER-18875,SERVER-19031,is duplicated by
2632,SERVER-18875,SERVER-19136,is duplicated by
2633,SERVER-18875,SERVER-19178,related to
2634,SERVER-18875,SERVER-18674,is related to
2635,SERVER-18875,SERVER-18677,is related to
2636,SERVER-18879,SERVER-16960,related to
2637,SERVER-18879,DRIVERS-253,is related to
2638,SERVER-18887,SERVER-19052,duplicates
2639,SERVER-18887,DOCS-5699,related to
2640,SERVER-18901,SERVER-17663,depends on
2641,SERVER-18903,SERVER-18039,depends on
2642,SERVER-18908,SERVER-19122,depends on
2643,SERVER-18908,WT-1989,depends on
2644,SERVER-18908,SERVER-18983,depends on
2645,SERVER-18908,SERVER-15344,depends on
2646,SERVER-18908,SERVER-18982,depends on
2647,SERVER-18910,SERVER-17329,is related to
2648,SERVER-18912,SERVER-16444,is related to
2649,SERVER-18925,SERVER-14985,related to
2650,SERVER-18925,SERVER-17737,related to
2651,SERVER-18926,SERVER-19489,related to
2652,SERVER-18926,SERVER-18961,is related to
2653,SERVER-18929,SERVER-18930,is depended on by
2654,SERVER-18930,SERVER-18929,depends on
2655,SERVER-18935,SERVER-18436,is related to
2656,SERVER-18936,SERVER-15176,related to
2657,SERVER-18936,SERVER-9454,related to
2658,SERVER-18947,SERVER-18594,related to
2659,SERVER-18949,SERVER-18593,related to
2660,SERVER-18953,SERVER-9567,related to
2661,SERVER-18955,SERVER-19317,related to
2662,SERVER-18961,SERVER-18926,related to
2663,SERVER-18961,SERVER-19489,related to
2664,SERVER-18962,SERVER-14514,is duplicated by
2665,SERVER-18962,SERVER-18112,is related to
2666,SERVER-18962,SERVER-15207,is related to
2667,SERVER-18963,SERVER-18025,related to
2668,SERVER-18968,SERVER-18413,is duplicated by
2669,SERVER-18982,SERVER-18908,is depended on by
2670,SERVER-18983,WT-1979,depends on
2671,SERVER-18983,SERVER-18908,is depended on by
2672,SERVER-18996,SERVER-18592,related to
2673,SERVER-18999,SERVER-18022,is depended on by
2674,SERVER-19000,SERVER-19001,is depended on by
2675,SERVER-19001,SERVER-19000,depends on
2676,SERVER-19001,SERVER-19359,related to
2677,SERVER-19002,SERVER-17789,is related to
2678,SERVER-19010,SERVER-18153,is depended on by
2679,SERVER-19020,SERVER-18595,related to
2680,SERVER-19035,SERVER-19113,related to
2681,SERVER-19040,SERVER-16035,is duplicated by
2682,SERVER-19040,SERVER-16889,related to
2683,SERVER-19052,DOCS-5682,is documented by
2684,SERVER-19052,SERVER-18887,is duplicated by
2685,SERVER-19052,SERVER-19472,related to
2686,SERVER-19067,DOCS-5914,is duplicated by
2687,SERVER-19067,SERVER-8237,has to be done before
2688,SERVER-19067,SERVER-14132,related to
2689,SERVER-19071,SERVER-19085,depends on
2690,SERVER-19083,WT-1980,depends on
2691,SERVER-19085,SERVER-19071,is depended on by
2692,SERVER-19087,SERVER-17242,is duplicated by
2693,SERVER-19095,SERVER-12685,depends on
2694,SERVER-19095,SERVER-745,is duplicated by
2695,SERVER-19095,SERVER-5048,is duplicated by
2696,SERVER-19095,SERVER-19270,is duplicated by
2697,SERVER-19095,SERVER-432,is duplicated by
2698,SERVER-19095,SERVER-970,is duplicated by
2699,SERVER-19095,SERVER-19476,is duplicated by
2700,SERVER-19095,SERVER-1632,is duplicated by
2701,SERVER-19095,CSHARP-1374,related to
2702,SERVER-19095,DRIVERS-234,is related to
2703,SERVER-19097,SERVER-15204,is depended on by
2704,SERVER-19097,SERVER-19072,is depended on by
2705,SERVER-19097,SERVER-19168,is depended on by
2706,SERVER-19097,SERVER-18921,is depended on by
2707,SERVER-19099,SERVER-18841,is depended on by
2708,SERVER-19109,SERVER-12037,is duplicated by
2709,SERVER-19111,SERVER-18592,related to
2710,SERVER-19113,SERVER-19035,is related to
2711,SERVER-19115,SERVER-19228,related to
2712,SERVER-19118,SERVER-14885,duplicates
2713,SERVER-1912,SERVER-18505,is duplicated by
2714,SERVER-19123,SERVER-19188,is duplicated by
2715,SERVER-19131,SERVER-6357,related to
2716,SERVER-19138,SERVER-19137,depends on
2717,SERVER-19138,SERVER-19524,related to
2718,SERVER-19138,SERVER-19762,is related to
2719,SERVER-19143,SERVER-13584,is related to
2720,SERVER-19151,SERVER-19329,duplicates
2721,SERVER-19154,SERVER-19221,is duplicated by
2722,SERVER-19155,SERVER-19216,depends on
2723,SERVER-19155,SERVER-19217,depends on
2724,SERVER-19155,SERVER-19218,depends on
2725,SERVER-19155,SERVER-19862,related to
2726,SERVER-19156,SERVER-19214,is duplicated by
2727,SERVER-19182,SERVER-19183,depends on
2728,SERVER-19182,SERVER-533,is related to
2729,SERVER-19183,WT-2032,depends on
2730,SERVER-19183,SERVER-19182,is depended on by
2731,SERVER-19183,SERVER-17688,is depended on by
2732,SERVER-19183,SERVER-533,is related to
2733,SERVER-19184,SERVER-19249,related to
2734,SERVER-19189,WT-1989,depends on
2735,SERVER-19189,SERVER-19233,is duplicated by
2736,SERVER-19189,SERVER-17194,is related to
2737,SERVER-19205,SERVER-19419,is duplicated by
2738,SERVER-19206,SERVER-19223,is duplicated by
2739,SERVER-19214,SERVER-19156,duplicates
2740,SERVER-19216,SERVER-19155,is depended on by
2741,SERVER-19217,SERVER-19155,is depended on by
2742,SERVER-19218,SERVER-19155,is depended on by
2743,SERVER-19219,SERVER-19545,duplicates
2744,SERVER-19221,SERVER-19154,duplicates
2745,SERVER-19223,SERVER-19206,duplicates
2746,SERVER-19228,SERVER-19115,is related to
2747,SERVER-19233,SERVER-19189,duplicates
2748,SERVER-19236,CXX-623,related to
2749,SERVER-19243,SERVER-18819,depends on
2750,SERVER-19243,DOCS-5838,is documented by
2751,SERVER-19243,DOCS-5883,is documented by
2752,SERVER-19243,DRIVERS-251,is related to
2753,SERVER-19262,SERVER-19288,is depended on by
2754,SERVER-19266,SERVER-15176,is related to
2755,SERVER-19288,SERVER-19262,depends on
2756,SERVER-1929,SERVER-6037,is related to
2757,SERVER-19291,SERVER-19297,is related to
2758,SERVER-19297,SERVER-18594,is depended on by
2759,SERVER-19297,SERVER-19291,related to
2760,SERVER-19299,SERVER-18720,is duplicated by
2761,SERVER-19307,SERVER-18384,is depended on by
2762,SERVER-19307,SERVER-19649,related to
2763,SERVER-19307,SERVER-18606,is related to
2764,SERVER-19319,SERVER-18594,related to
2765,SERVER-19320,SERVER-19321,is duplicated by
2766,SERVER-19329,SERVER-19151,is duplicated by
2767,SERVER-19329,SERVER-19592,is related to
2768,SERVER-19329,SERVER-19498,is related to
2769,SERVER-19336,SERVER-19432,depends on
2770,SERVER-19338,SERVER-19362,depends on
2771,SERVER-19338,SERVER-19340,related to
2772,SERVER-19343,SERVER-19767,depends on
2773,SERVER-19343,SERVER-19420,is depended on by
2774,SERVER-19347,SERVER-17658,related to
2775,SERVER-19359,SERVER-19001,is related to
2776,SERVER-19367,SERVER-19929,related to
2777,SERVER-19368,SERVER-18796,related to
2778,SERVER-19369,SERVER-18796,related to
2779,SERVER-19369,SERVER-19370,related to
2780,SERVER-19370,SERVER-19369,is related to
2781,SERVER-19374,SERVER-17984,related to
2782,SERVER-19376,SERVER-18530,depends on
2783,SERVER-19376,SERVER-18531,depends on
2784,SERVER-19376,SERVER-19378,is depended on by
2785,SERVER-19378,SERVER-19376,depends on
2786,SERVER-19383,SERVER-18498,is depended on by
2787,SERVER-19388,SERVER-13732,related to
2788,SERVER-19390,SERVER-19675,depends on
2789,SERVER-19390,SERVER-19728,depends on
2790,SERVER-19390,SERVER-19724,depends on
2791,SERVER-19390,SERVER-19659,depends on
2792,SERVER-19390,SERVER-19736,related to
2793,SERVER-19390,SERVER-19734,is related to
2794,SERVER-19390,SERVER-19868,is related to
2795,SERVER-19390,SERVER-19554,is related to
2796,SERVER-19395,SERVER-19602,is related to
2797,SERVER-19400,SERVER-19384,is duplicated by
2798,SERVER-19403,SERVER-19404,is related to
2799,SERVER-19404,SERVER-19403,related to
2800,SERVER-19405,SERVER-18766,depends on
2801,SERVER-19405,SERVER-19569,depends on
2802,SERVER-19414,SERVER-19514,is depended on by
2803,SERVER-19414,SERVER-17980,is related to
2804,SERVER-19419,SERVER-19205,duplicates
2805,SERVER-19420,SERVER-19343,depends on
2806,SERVER-19420,SERVER-19439,is depended on by
2807,SERVER-19428,WT-2012,related to
2808,SERVER-19429,WT-2012,is related to
2809,SERVER-19432,SERVER-19336,is depended on by
2810,SERVER-19439,SERVER-19420,depends on
2811,SERVER-19445,SERVER-19744,is depended on by
2812,SERVER-19446,SERVER-19473,is depended on by
2813,SERVER-19450,SERVER-19565,is related to
2814,SERVER-19455,SERVER-19506,related to
2815,SERVER-19464,SERVER-19553,depends on
2816,SERVER-19473,SERVER-19446,depends on
2817,SERVER-19489,SERVER-18926,is related to
2818,SERVER-19489,SERVER-18961,is related to
2819,SERVER-19490,EVG-453,depends on
2820,SERVER-19490,EVG-458,depends on
2821,SERVER-19498,SERVER-19329,related to
2822,SERVER-19498,SERVER-19512,is related to
2823,SERVER-19502,SERVER-1811,is depended on by
2824,SERVER-19504,SERVER-2227,is depended on by
2825,SERVER-19504,DOCS-5880,related to
2826,SERVER-19504,SERVER-13555,is related to
2827,SERVER-19505,SERVER-17294,depends on
2828,SERVER-19506,SERVER-19455,is related to
2829,SERVER-19508,SERVER-19515,is duplicated by
2830,SERVER-19511,SERVER-17854,is related to
2831,SERVER-19512,SERVER-19498,related to
2832,SERVER-19514,SERVER-19414,depends on
2833,SERVER-19515,SERVER-19508,duplicates
2834,SERVER-19521,SERVER-7326,related to
2835,SERVER-19524,SERVER-19527,depends on
2836,SERVER-19524,SERVER-19545,is depended on by
2837,SERVER-19524,SERVER-19537,is related to
2838,SERVER-19524,SERVER-19138,is related to
2839,SERVER-19527,SERVER-19524,is depended on by
2840,SERVER-19527,SERVER-19539,is depended on by
2841,SERVER-19527,SERVER-1448,is depended on by
2842,SERVER-19528,DOCS-5915,is related to
2843,SERVER-19531,SERVER-19647,related to
2844,SERVER-19535,SERVER-19759,related to
2845,SERVER-19537,DOCS-6009,is depended on by
2846,SERVER-19537,SERVER-1448,is depended on by
2847,SERVER-19537,SERVER-19524,related to
2848,SERVER-19539,SERVER-19527,depends on
2849,SERVER-19539,SERVER-1448,is depended on by
2850,SERVER-19540,EVG-433,is depended on by
2851,SERVER-19543,SERVER-19875,is depended on by
2852,SERVER-19543,SERVER-1448,is depended on by
2853,SERVER-19543,SERVER-19869,is related to
2854,SERVER-19545,SERVER-19524,depends on
2855,SERVER-19545,SERVER-1448,is depended on by
2856,SERVER-19545,SERVER-18619,is duplicated by
2857,SERVER-19545,SERVER-19219,is duplicated by
2858,SERVER-19547,SERVER-1448,is depended on by
2859,SERVER-19548,CSHARP-1370,related to
2860,SERVER-19548,DRIVERS-234,is related to
2861,SERVER-19553,SERVER-19464,is depended on by
2862,SERVER-19553,SERVER-19563,is depended on by
2863,SERVER-19554,SERVER-19734,is duplicated by
2864,SERVER-19554,SERVER-19390,related to
2865,SERVER-19557,SERVER-19880,is depended on by
2866,SERVER-19557,SERVER-8423,is depended on by
2867,SERVER-19557,SERVER-13099,is depended on by
2868,SERVER-19557,SERVER-13535,is depended on by
2869,SERVER-19557,DOCS-6022,is documented by
2870,SERVER-19561,EVG-428,is related to
2871,SERVER-19561,SERVER-19834,is related to
2872,SERVER-19563,SERVER-19553,depends on
2873,SERVER-19593,SERVER-19781,is depended on by
2874,SERVER-19593,TOOLS-845,is related to
2875,SERVER-19602,SERVER-19395,related to
2876,SERVER-19606,SERVER-18498,related to
2877,SERVER-19653,SERVER-19664,related to
2878,SERVER-19661,SERVER-19755,duplicates
2879,SERVER-19661,SERVER-19755,related to
2880,SERVER-19664,SERVER-19653,is related to
2881,SERVER-19675,SERVER-19390,is depended on by
2882,SERVER-19682,SERVER-19705,is related to
2883,SERVER-19694,SERVER-14322,related to
2884,SERVER-19704,SERVER-19738,is related to
2885,SERVER-19705,SERVER-19682,related to
2886,SERVER-19719,SERVER-11908,is related to
2887,SERVER-19725,SERVER-6852,related to
2888,SERVER-19725,SERVER-19740,is related to
2889,SERVER-19728,SERVER-19390,is depended on by
2890,SERVER-19731,SERVER-19724,is duplicated by
2891,SERVER-19731,SERVER-19868,is related to
2892,SERVER-19738,SERVER-19704,related to
2893,SERVER-19747,SERVER-19171,related to
2894,SERVER-19747,SERVER-13209,related to
2895,SERVER-19753,SERVER-18584,is depended on by
2896,SERVER-19802,SERVER-17329,related to
2897,SERVER-19822,SERVER-17329,related to
2898,SERVER-19824,SERVER-18474,is depended on by
2899,SERVER-19893,SERVER-17517,related to
2900,SERVER-19893,SERVER-8770,related to
2901,SERVER-19893,SERVER-14036,related to
2902,SERVER-1994,TOOLS-161,related to
2903,SERVER-2001,SERVER-5858,depends on
2904,SERVER-2001,SERVER-7358,is depended on by
2905,SERVER-2001,SERVER-5877,related to
2906,SERVER-2001,SERVER-5878,related to
2907,SERVER-2001,SERVER-511,is related to
2908,SERVER-2001,DOCS-762,is related to
2909,SERVER-2001,SERVER-8031,is related to
2910,SERVER-2001,SERVER-7674,is related to
2911,SERVER-2011,SERVER-9282,is depended on by
2912,SERVER-2011,SERVER-8106,is duplicated by
2913,SERVER-2011,SERVER-6159,related to
2914,SERVER-2011,SERVER-9268,related to
2915,SERVER-2011,SERVER-3112,is related to
2916,SERVER-2011,SERVER-8713,is related to
2917,SERVER-2011,TOOLS-152,is related to
2918,SERVER-2011,DOCS-1982,is related to
2919,SERVER-2227,SERVER-19504,depends on
2920,SERVER-2227,SERVER-2006,is duplicated by
2921,SERVER-2227,SERVER-15224,is duplicated by
2922,SERVER-2227,SERVER-18245,is duplicated by
2923,SERVER-2227,SERVER-7318,is duplicated by
2924,SERVER-2227,MMS-1693,related to
2925,SERVER-2227,SERVER-2178,related to
2926,SERVER-2227,SERVER-9306,related to
2927,SERVER-2227,SERVER-16245,related to
2928,SERVER-2227,SERVER-5828,is related to
2929,SERVER-2264,SERVER-11540,is duplicated by
2930,SERVER-2264,SERVER-3427,related to
2931,SERVER-2264,SERVER-7824,related to
2932,SERVER-2264,DOCS-3601,is related to
2933,SERVER-2407,SERVER-1147,depends on
2934,SERVER-2407,SERVER-1900,depends on
2935,SERVER-2407,SERVER-2076,depends on
2936,SERVER-2407,SERVER-2574,depends on
2937,SERVER-2407,SERVER-4859,depends on
2938,SERVER-2407,SERVER-7542,depends on
2939,SERVER-2407,SERVER-7617,depends on
2940,SERVER-2407,SERVER-2586,depends on
2941,SERVER-2407,SERVER-2579,depends on
2942,SERVER-2407,SERVER-2265,is depended on by
2943,SERVER-2407,SERVER-6042,related to
2944,SERVER-2407,SERVER-7457,related to
2945,SERVER-2407,DOCS-981,related to
2946,SERVER-2407,SERVER-6646,related to
2947,SERVER-2407,SERVER-7386,related to
2948,SERVER-2407,SERVER-7577,related to
2949,SERVER-2407,SERVER-7622,related to
2950,SERVER-2407,SERVER-7632,related to
2951,SERVER-2407,SERVER-7633,related to
2952,SERVER-2407,SERVER-7650,related to
2953,SERVER-2407,SERVER-6286,is related to
2954,SERVER-2407,SERVER-7344,is related to
2955,SERVER-2421,MMS-2270,is depended on by
2956,SERVER-2454,SERVER-18493,is depended on by
2957,SERVER-2454,DOCS-5590,is documented by
2958,SERVER-2454,SERVER-11960,is duplicated by
2959,SERVER-2454,SERVER-13123,related to
2960,SERVER-2454,SERVER-2816,related to
2961,SERVER-2454,SERVER-16920,related to
2962,SERVER-2454,DOCS-1236,is related to
2963,SERVER-2459,SERVER-2871,is duplicated by
2964,SERVER-2478,SERVER-7246,duplicates
2965,SERVER-2478,SERVER-6664,is duplicated by
2966,SERVER-2478,SERVER-7541,related to
2967,SERVER-2603,SERVER-3878,is duplicated by
2968,SERVER-2771,SERVER-9452,depends on
2969,SERVER-2771,PYTHON-202,is depended on by
2970,SERVER-2771,SERVER-4820,is depended on by
2971,SERVER-2771,SERVER-1645,is duplicated by
2972,SERVER-2771,SERVER-8536,has to be done after
2973,SERVER-2771,SERVER-2374,related to
2974,SERVER-2771,SERVER-4662,related to
2975,SERVER-2771,SERVER-9421,related to
2976,SERVER-2771,SERVER-6836,related to
2977,SERVER-2771,SERVER-6883,related to
2978,SERVER-2771,SERVER-14746,is related to
2979,SERVER-2771,SERVER-4820,is related to
2980,SERVER-2771,SERVER-8044,is related to
2981,SERVER-2771,SERVER-10460,is related to
2982,SERVER-2771,SERVER-11219,is related to
2983,SERVER-2771,SERVER-12727,is related to
2984,SERVER-2771,DOCS-342,is related to
2985,SERVER-2771,DOCS-739,is related to
2986,SERVER-3018,SERVER-524,is related to
2987,SERVER-3067,SERVER-4227,depends on
2988,SERVER-3067,SERVER-12164,related to
2989,SERVER-3071,SERVER-3414,depends on
2990,SERVER-3071,SERVER-4572,is depended on by
2991,SERVER-3071,SERVER-7742,is duplicated by
2992,SERVER-3071,SERVER-8753,is duplicated by
2993,SERVER-3071,SERVER-3118,is duplicated by
2994,SERVER-3071,SERVER-8768,is duplicated by
2995,SERVER-3071,SERVER-8140,is duplicated by
2996,SERVER-3071,SERVER-1000,related to
2997,SERVER-3071,SERVER-9148,related to
2998,SERVER-3071,SERVER-8790,related to
2999,SERVER-3104,SERVER-4180,depends on
3000,SERVER-3104,SERVER-4520,is duplicated by
3001,SERVER-3104,SERVER-7509,related to
3002,SERVER-3104,SERVER-18341,is related to
3003,SERVER-3104,SERVER-958,is related to
3004,SERVER-3160,SERVER-5040,is depended on by
3005,SERVER-3160,SERVER-7527,is depended on by
3006,SERVER-3160,SERVER-2731,is duplicated by
3007,SERVER-3160,SERVER-7946,is related to
3008,SERVER-3199,SERVER-7122,depends on
3009,SERVER-3199,SERVER-7126,depends on
3010,SERVER-3199,SERVER-3198,depends on
3011,SERVER-340,SERVER-6399,depends on
3012,SERVER-340,DOCS-875,is depended on by
3013,SERVER-340,SERVER-453,is duplicated by
3014,SERVER-340,SERVER-3440,is duplicated by
3015,SERVER-340,SERVER-4900,is duplicated by
3016,SERVER-340,CSHARP-684,related to
3017,SERVER-340,SERVER-7894,is related to
3018,SERVER-3407,SERVER-5789,is duplicated by
3019,SERVER-3407,SERVER-6975,is duplicated by
3020,SERVER-3407,SERVER-3217,is duplicated by
3021,SERVER-3407,SERVER-5961,related to
3022,SERVER-3407,SERVER-7186,is related to
3023,SERVER-3495,SERVER-10448,related to
3024,SERVER-3518,DOCS-5855,is documented by
3025,SERVER-3518,SERVER-8657,is duplicated by
3026,SERVER-3518,DRIVERS-252,is related to
3027,SERVER-3518,SERVER-3281,is related to
3028,SERVER-3706,SERVER-3705,is related to
3029,SERVER-3744,SERVER-6222,duplicates
3030,SERVER-3744,SERVER-6937,is duplicated by
3031,SERVER-3795,SERVER-7097,is duplicated by
3032,SERVER-4216,SERVER-792,is related to
3033,SERVER-4217,SERVER-7662,is duplicated by
3034,SERVER-4217,SERVER-4108,is duplicated by
3035,SERVER-4217,SERVER-14729,related to
3036,SERVER-4217,SERVER-16127,related to
3037,SERVER-4217,SERVER-15499,is related to
3038,SERVER-4217,SERVER-5092,is related to
3039,SERVER-4237,SERVER-4250,depends on
3040,SERVER-4237,SERVER-4241,depends on
3041,SERVER-4237,SERVER-4245,depends on
3042,SERVER-4237,SERVER-4251,depends on
3043,SERVER-4237,SERVER-4252,depends on
3044,SERVER-4237,SERVER-4256,depends on
3045,SERVER-4237,SERVER-4277,depends on
3046,SERVER-4237,SERVER-4278,depends on
3047,SERVER-4237,SERVER-4280,depends on
3048,SERVER-4237,SERVER-4281,depends on
3049,SERVER-4237,SERVER-6327,depends on
3050,SERVER-4237,SERVER-7637,depends on
3051,SERVER-4237,SERVER-4254,depends on
3052,SERVER-4237,SERVER-6388,depends on
3053,SERVER-4237,SERVER-7317,depends on
3054,SERVER-4237,SERVER-7356,depends on
3055,SERVER-4237,SERVER-6368,depends on
